fid,gndvi_1,gndvi_2,gndvi_3,gndvi_4,gndvi_5,gndvi_6,gndvi_7
343,0.230115028,0.148954149,0.164643861,0.324624199,0.288942917,0.261004676,0.202371154
344,0.294839928,0.152238133,0.176365829,0.448498629,0.383678435,0.339457401,0.254598081
345,0.27353899,0.138616369,0.160381048,0.416075423,0.354874828,0.310866943,0.242639536
346,0.251164144,0.14886486,0.193077183,0.406132064,0.327240856,0.254822755,0.174573908
347,0.266904571,0.19834163,0.233973882,0.404084627,0.352900943,0.312222816,0.226610561
348,0.259372644,0.133579861,0.131464044,0.392262667,0.332139672,0.291353135,0.197202992
349,0.223460896,0.202894082,0.227748444,0.32198882,0.289882133,0.279218036,0.214538443
350,0.233129486,0.256965773,0.329464674,0.269303519,0.268304,0.258525988,0.243540163
351,0.240429748,0.141021493,0.160402047,0.402491171,0.353474337,0.310059255,0.228927868
352,0.247450904,0.139712489,0.166139351,0.389505581,0.336006211,0.296890343,0.226522087
353,0.279214158,0.170423007,0.178721644,0.405531155,0.35992005,0.319045318,0.236414019
354,0.238877892,0.141695891,0.162752459,0.368822457,0.317444578,0.272947119,0.210776128
355,0.280074276,0.155107546,0.137817647,0.391502622,0.358652159,0.33441715,0.265980865
356,0.275159279,0.135909714,0.156521392,0.387933177,0.355956666,0.320210618,0.244399203
357,0.223011819,0.196705992,0.183507172,0.252761562,0.252569796,0.24496699,0.20417536
358,0.267903528,0.140913528,0.164323844,0.410968046,0.345874249,0.303164706,0.231938304
359,0.226930129,0.182617142,0.165455647,0.326016344,0.283683238,0.257352427,0.205170497
360,0.159638947,0.213154056,0.259828451,0.227331411,0.20099422,0.200129439,0.182381014
361,0.173630321,0.16298698,0.152470264,0.211929341,0.219083212,0.217509113,0.185815441
362,0.15490373,0.143515612,0.125864076,0.203487608,0.180806232,0.163855962,0.140401927
363,0.24431909,0.199317986,0.158266444,0.389504942,0.336863996,0.308777748,0.230682458
364,0.277307223,0.168861674,0.156613275,0.364454806,0.324864541,0.305092686,0.23661585
365,0.268904107,0.139436117,0.162872849,0.393917833,0.352314502,0.303348255,0.236479736
366,0.28600905,0.156876726,0.150778888,0.401960459,0.365154527,0.334288219,0.268730893
367,0.238870112,0.14142939,0.157138387,0.394494159,0.323091789,0.293994405,0.22316703
368,0.254357839,0.201938852,0.194212362,0.339245357,0.31278402,0.277510026,0.223226762
369,0.242133706,0.1731715,0.194530086,0.342755134,0.326968256,0.299351474,0.22644579
370,0.266201009,0.154463635,0.162176987,0.407944342,0.354299982,0.318243823,0.243618931
371,0.249444063,0.278699335,0.297784166,0.313278619,0.332890606,0.248510118,0.202191682
372,0.249762184,0.218290066,0.248638501,0.329240362,0.279072977,0.255519206,0.198389269
373,0.2467684,0.171088069,0.19160498,0.378890758,0.305253476,0.255582544,0.192935198
374,0.28111267,0.212605356,0.186147718,0.366292597,0.336323356,0.309367903,0.215188886
375,0.263849028,0.190761743,0.240900546,0.358751278,0.328618986,0.307128144,0.244213782
376,0.250201881,0.191425696,0.228493036,0.385402842,0.341184982,0.290771291,0.208387265
377,0.253661548,0.166292075,0.184620027,0.366433779,0.327931934,0.296935409,0.234829836
378,0.284351751,0.159802948,0.186115648,0.402259372,0.355114838,0.314734397,0.236698792
379,0.259193114,0.238316817,0.20271436,0.353032195,0.311595639,0.279563107,0.217462468
380,0.257604444,0.136886254,0.13345062,0.412592794,0.320865318,0.280012856,0.211989774
381,0.301678971,0.187234909,0.240686419,0.417731465,0.353311518,0.307807207,0.252221113
382,0.235741093,0.184897474,0.157431199,0.149103842,0.165704035,0.153801457,0.137839488
383,0.237972145,0.160110666,0.163550877,0.380401027,0.324962905,0.283689443,0.206689402
384,0.226979764,0.141666424,0.144147305,0.359405778,0.30792039,0.280333149,0.20650651
385,0.243477627,0.17424009,0.156890894,0.381700244,0.315239749,0.269832841,0.210235961
386,0.217411964,0.160415313,0.19020839,0.317446847,0.248676169,0.223405175,0.164294744
387,0.21059576,0.149657772,0.158779339,0.306087522,0.278051674,0.251043268,0.193905863
388,0.238022052,0.220532027,0.175978946,0.337174666,0.300872641,0.278646825,0.221578196
389,0.249186785,0.196832523,0.202478851,0.422391215,0.353111959,0.295407609,0.178718683
390,0.237218642,0.221000341,0.168710948,0.318633557,0.293361957,0.273882855,0.227249635
391,0.220336988,0.1961904,0.188644346,0.329655928,0.295667898,0.276104683,0.201690558
392,0.247862516,0.191185896,0.242183838,0.351425119,0.312588815,0.282347362,0.221416805
393,0.281932286,0.146539963,0.188842641,0.411863456,0.354908226,0.304875621,0.236650028
394,0.250121962,0.15951153,0.170133971,0.358743154,0.316666393,0.274546218,0.21656883
395,0.249614897,0.196932049,0.204255882,0.292745635,0.273135046,0.26592033,0.21947978
396,0.191916375,0.250594956,0.215447883,0.272779996,0.281606686,0.217738548,0.180201578
397,0.284012312,0.201858936,0.16272212,0.357366253,0.331832592,0.317453514,0.259971774
398,0.268434545,0.157239781,0.166772157,0.395438469,0.34822173,0.319284595,0.239857743
399,0.299036682,0.235330408,0.219808675,0.407997204,0.378778989,0.368471143,0.291530236
400,0.235230242,0.148486045,0.156322341,0.329894518,0.279881062,0.257302427,0.231815217
401,0.26288525,0.151638024,0.168769625,0.398666337,0.348330871,0.308400647,0.250883163
402,0.21846697,0.246640815,0.174194474,0.405272152,0.347484698,0.309244597,0.226590524
403,0.196017252,0.218848398,0.177210534,0.286430466,0.25485196,0.25102361,0.184332658
404,0.230158797,0.18470737,0.212370999,0.321910576,0.285432546,0.258604245,0.213124442
405,0.24916356,0.152195172,0.163868829,0.382926966,0.312726429,0.28320115,0.215853098
406,0.262905562,0.149073274,0.164340555,0.386355216,0.316761025,0.27328346,0.199988879
407,0.235960421,0.150320065,0.177786311,0.360892616,0.31605533,0.280877683,0.203665768
408,0.243394859,0.154452026,0.152808748,0.360363717,0.309557922,0.272293707,0.198718294
409,0.237537875,0.136465757,0.158175781,0.415751034,0.353742411,0.306249004,0.227508726
410,0.244133419,0.188746322,0.200747844,0.396341533,0.302000655,0.265909826,0.209388803
411,0.169021233,0.164756106,0.215944975,0.282293308,0.307139475,0.230766348,0.211097264
412,0.157695744,0.185320837,0.171483266,0.188298773,0.187593182,0.185223064,0.164616297
413,0.243910597,0.169351533,0.171486983,0.347417089,0.296383422,0.255872885,0.192035923
414,0.195439737,0.258606708,0.195937071,0.258092199,0.24803539,0.210376206,0.201528846
415,0.222716082,0.156820558,0.156693038,0.306293584,0.256092491,0.237548284,0.213765936
416,0.268979015,0.138648012,0.156555084,0.411645888,0.349053605,0.290030596,0.208914767
417,0.262903504,0.16480474,0.142600376,0.312698954,0.29797074,0.262036644,0.204206702
418,0.275227373,0.246541889,0.267281302,0.36279731,0.336754706,0.296790255,0.242482218
419,0.277445355,0.135354652,0.153157462,0.41333693,0.359584151,0.316448642,0.251630381
420,0.235416964,0.254027464,0.199405822,0.387107762,0.332072359,0.311068926,0.242312313
421,0.257045961,0.158961756,0.167723122,0.412108268,0.339529787,0.294097215,0.217020333
422,0.253125478,0.151162866,0.158720516,0.405991552,0.335705343,0.288698205,0.208996375
423,0.26661464,0.206488958,0.202598814,0.362855821,0.344344041,0.312927861,0.250946757
424,0.276153451,0.211388195,0.215119599,0.401112926,0.344296364,0.311809271,0.242918537
425,0.164606037,0.135247625,0.214753932,0.277298648,0.20802328,0.21939858,0.191187666
426,0.224121118,0.1800329,0.148310293,0.33711741,0.288361696,0.268942029,0.207647135
427,0.272663863,0.186409999,0.16312543,0.405595969,0.3582502,0.319196953,0.240309015
428,0.294844932,0.192595725,0.224026887,0.368173905,0.344177058,0.313135325,0.237324234
429,0.254821297,0.213149995,0.180795121,0.337359388,0.319252057,0.297383857,0.250970122
430,0.260543877,0.153939134,0.164370122,0.380837888,0.330104648,0.285205927,0.196733119
431,0.244503241,0.270984613,0.197819961,0.356337188,0.326117801,0.275000071,0.250094364
432,0.286734567,0.153128997,0.160674621,0.403169484,0.35129315,0.314901499,0.259583133
433,0.237854453,0.13835622,0.192591593,0.414108615,0.357807876,0.318912221,0.224666335
434,0.281410334,0.129973826,0.149678017,0.416732454,0.357082533,0.322116531,0.24567901
435,0.227723143,0.142294293,0.16570387,0.361589209,0.298183035,0.268718886,0.184456704
436,0.250616683,0.151935745,0.157016386,0.389736887,0.333028092,0.290425514,0.22413221
437,0.241021896,0.195007082,0.155927337,0.378561051,0.330252652,0.296276528,0.218956843
438,0.216827529,0.139021028,0.15673132,0.335211212,0.28695486,0.253745576,0.186427619
439,0.209270423,0.195736145,0.165593694,0.356441157,0.303918726,0.245076749,0.175500605
440,0.280459475,0.144661402,0.187378053,0.405652782,0.326142339,0.289888723,0.223144635
441,0.290834211,0.172151469,0.1776592,0.432774931,0.37042403,0.332184409,0.258000741
442,0.258288639,0.181494386,0.215402681,0.396148893,0.338162421,0.283803838,0.215001139
443,0.247276354,0.200724441,0.221885155,0.285608812,0.252670385,0.239336279,0.191843935
444,0.278964699,0.172265091,0.16973105,0.349799589,0.300707385,0.271779313,0.227540015
445,0.261055038,0.194845269,0.244336629,0.420555453,0.368591428,0.317569222,0.222528809
446,0.22437063,0.15182938,0.172197671,0.420411296,0.365900291,0.330860631,0.246270563
447,0.252393183,0.189735649,0.218452192,0.350691953,0.302627743,0.279692568,0.213176862
448,0.217468058,0.189661801,0.202046015,0.372240631,0.306876039,0.291580545,0.213110815
449,0.226463201,0.133104224,0.148708607,0.39098442,0.316551177,0.272816725,0.195316343
450,0.298646197,0.167459572,0.1371311,0.423944616,0.334397404,0.29538745,0.234064245
451,0.211773284,0.211427916,0.244535274,0.386643654,0.312343411,0.241011986,0.159126988
452,0.169284359,0.231750035,0.237410785,0.183412241,0.18620512,0.189655695,0.165127675
453,0.26308138,0.183267451,0.197581616,0.399096609,0.359159048,0.312122682,0.241320165
454,0.265161638,0.155364084,0.154088548,0.402639406,0.344832411,0.31134056,0.249111493
455,0.23469563,0.151902487,0.150849245,0.375527216,0.281282123,0.246406167,0.177980553
456,0.273974814,0.180277763,0.20557886,0.416510183,0.352281331,0.313191905,0.25085558
457,0.157676422,0.144879543,0.152663559,0.16813431,0.204757147,0.213556064,0.179832713
458,0.234994873,0.186877055,0.204710497,0.293616449,0.259884447,0.262337731,0.219139837
459,0.179288787,0.195268827,0.141485994,0.167889061,0.190710627,0.212447013,0.146618467
460,0.204239563,0.148680498,0.152171814,0.262644417,0.235479643,0.211019457,0.167027963
461,0.289091837,0.213782778,0.176182526,0.403738338,0.360628538,0.327487292,0.244304909
462,0.242816214,0.156221218,0.16863985,0.39758784,0.35052198,0.314179344,0.238600735
463,0.23349429,0.187326507,0.17131423,0.333489526,0.319965221,0.272970072,0.1918972
464,0.274243968,0.144079163,0.168287606,0.402417105,0.337957946,0.300119756,0.22550082
465,0.258059974,0.163189137,0.169190513,0.343171674,0.308761159,0.288013311,0.232666135
466,0.213145626,0.137545816,0.142843254,0.364311131,0.308124506,0.256891451,0.197812563
467,0.272502668,0.176404372,0.206330236,0.401216316,0.350848583,0.322634184,0.252705083
468,0.237580468,0.178365287,0.15855999,0.363543731,0.298900088,0.258930893,0.193001715
469,0.243495526,0.23927624,0.167609164,0.342990355,0.300602468,0.271708768,0.216433698
470,0.266186995,0.163127088,0.174243117,0.412368994,0.339927049,0.295604908,0.226735332
471,0.236984051,0.231023796,0.248502424,0.324088465,0.271927678,0.238521575,0.183677184
472,0.273584898,0.156790883,0.2024084,0.393318883,0.359821835,0.329496132,0.266867294
473,0.305429741,0.154977594,0.200985291,0.446883883,0.392810917,0.349566441,0.256446509
474,0.257722012,0.121016394,0.120122335,0.391135261,0.341560357,0.305630877,0.234844029
475,0.295488975,0.186030353,0.198556155,0.400736791,0.363650925,0.318589044,0.24818954
476,0.252957857,0.235067703,0.290600443,0.356725279,0.300539464,0.281907697,0.232280906
477,0.283798922,0.158118587,0.189911747,0.40786985,0.360944378,0.325930099,0.256423741
478,0.27967069,0.147053352,0.163542227,0.384625871,0.349280357,0.322377524,0.264230556
479,0.301631119,0.148208081,0.16804108,0.4215777,0.399956879,0.37224749,0.292140596
480,0.230103092,0.14563377,0.176002063,0.372283142,0.298905621,0.23504878,0.180455682
481,0.295209585,0.155303634,0.164809074,0.40370928,0.360013748,0.326088014,0.266053496
482,0.239468641,0.171504221,0.18699197,0.356758599,0.317874491,0.288435104,0.221661152
483,0.24726268,0.126208125,0.14195283,0.389947735,0.342224866,0.300492318,0.201329876
484,0.233817991,0.171757222,0.205622284,0.335896174,0.271415983,0.228071082,0.179275472
485,0.25337192,0.178229715,0.252860071,0.371093642,0.30864316,0.275068289,0.212755979
486,0.28480202,0.132940335,0.126531122,0.41893069,0.356846138,0.302714292,0.207821231
487,0.283890647,0.169512179,0.186248739,0.404132461,0.366739763,0.336666656,0.25963649
488,0.232632667,0.140705494,0.168627709,0.374154042,0.308122377,0.263950423,0.195022419
489,0.259592157,0.160919796,0.153675482,0.360522073,0.317952892,0.280754847,0.216905956
490,0.218795081,0.176632291,0.215827835,0.328884038,0.296737686,0.268820952,0.215551153
491,0.211731536,0.185324732,0.174011804,0.304095579,0.28080507,0.246130381,0.19514032
492,0.274872738,0.145373228,0.191651669,0.427694891,0.342070427,0.307262546,0.242550289
493,0.264070187,0.181409416,0.205446335,0.334393551,0.296930666,0.271732514,0.225978331
494,0.260907558,0.149098256,0.175285457,0.376673699,0.333704666,0.312389082,0.227238699
495,0.19997615,0.23837664,0.226901378,0.311230415,0.290041834,0.230223044,0.178055074
496,0.223312119,0.207680948,0.218838121,0.296462063,0.251908072,0.244012814,0.211450504
497,0.289710416,0.160678613,0.177187447,0.44758428,0.395164475,0.351441807,0.272961563
498,0.226673882,0.137012089,0.122048352,0.424452719,0.344187107,0.3094397,0.236135121
499,0.209002097,0.149881297,0.159210884,0.31489381,0.240214423,0.218390863,0.166873684
500,0.260804975,0.18029044,0.199433739,0.394099197,0.316365873,0.272683477,0.201197169
501,0.203886999,0.149457022,0.215969454,0.229668645,0.218976901,0.235992346,0.207831339
502,0.169060889,0.138567444,0.246937822,0.16462755,0.182224676,0.184630882,0.196900893
503,0.261817734,0.153646954,0.18012578,0.378037568,0.329189328,0.30200948,0.236517743
504,0.28043852,0.164183671,0.181151885,0.376387567,0.35543441,0.348706445,0.28817378
505,0.254571382,0.156075811,0.186694789,0.388236029,0.320794522,0.267570174,0.210580151
506,0.22895605,0.162819458,0.19515968,0.347261743,0.307003465,0.230456369,0.199990202
507,0.250096076,0.158368665,0.179684297,0.405437763,0.326705941,0.274963042,0.188628645
508,0.232558311,0.190931605,0.178428329,0.339634753,0.300876274,0.278542786,0.205161673
509,0.26029726,0.155405771,0.166280448,0.401950543,0.347615565,0.30045546,0.250259221
510,0.280637322,0.158174469,0.176087242,0.394956201,0.347347455,0.309820891,0.218378506
511,0.267359492,0.162276948,0.196601501,0.378178634,0.340761984,0.306093661,0.233934766
512,0.253450543,0.161710284,0.196819833,0.407956074,0.353052335,0.309766456,0.244448406
513,0.264591533,0.158564645,0.167200616,0.410092261,0.364124924,0.324959155,0.229493575
514,0.230059364,0.159658849,0.135673784,0.285541843,0.254834484,0.240303082,0.200172287
515,0.281557749,0.170227188,0.200362857,0.422061358,0.372414275,0.332475973,0.256320428
516,0.220347362,0.225516843,0.169675468,0.356321239,0.306913718,0.259759402,0.194388321
517,0.269714454,0.170556551,0.150753824,0.380170121,0.331733003,0.306386984,0.245477163
518,0.261484441,0.191110343,0.185617717,0.357353413,0.327653963,0.291521159,0.238167948
519,0.264849716,0.18340295,0.212450897,0.423144599,0.356301077,0.317885355,0.243506499
520,0.281430138,0.145063999,0.163118961,0.437514728,0.375695302,0.317031114,0.229164751
521,0.195195728,0.244783677,0.226950046,0.258847444,0.235958751,0.219165409,0.184992319
522,0.237767009,0.164953045,0.186342114,0.311474158,0.286970688,0.243254357,0.213558383
523,0.288008369,0.17330012,0.170182828,0.377564602,0.362380972,0.360480833,0.285108938
524,0.250039858,0.141122092,0.134389275,0.35884054,0.3112033,0.275612077,0.214989073
525,0.198328399,0.141205184,0.147846786,0.250763666,0.199918927,0.236373971,0.156809512
526,0.202153193,0.300249996,0.278629097,0.30608983,0.329836338,0.215385719,0.210972787
527,0.231676434,0.203709068,0.146988227,0.359613673,0.286678232,0.244737216,0.187352934
528,0.250069314,0.152694925,0.166240102,0.427336326,0.366930353,0.316186883,0.218449762
529,0.211061208,0.198497117,0.137339089,0.286252385,0.257951097,0.236781475,0.181108396
530,0.264156165,0.191430903,0.165135589,0.369840075,0.333933418,0.290873789,0.223497072
531,0.225795073,0.189026249,0.125012562,0.279836484,0.288595383,0.26378726,0.19787236
532,0.269870244,0.169760807,0.173433441,0.398001827,0.341871041,0.309986637,0.238089431
533,0.252565669,0.196285255,0.210617611,0.392499759,0.31175009,0.280882942,0.203400551
534,0.235128833,0.177824924,0.19644098,0.30285622,0.270080828,0.271471546,0.215896929
535,0.257697213,0.17413237,0.160117143,0.388778089,0.329583781,0.285635232,0.196300448
536,0.252051189,0.171805316,0.178451863,0.386413555,0.322744355,0.273969406,0.208724173
537,0.253650173,0.175523694,0.203672239,0.381077615,0.34180833,0.303939273,0.22521992
538,0.260141757,0.136792613,0.140470078,0.412466867,0.36216707,0.320970553,0.244332
539,0.234511921,0.131620874,0.145997284,0.331319325,0.317934646,0.284195198,0.213251765
540,0.253279567,0.238333802,0.185904681,0.332055258,0.290192636,0.263768438,0.2240895
541,0.287759044,0.22025923,0.172410764,0.380896869,0.351240378,0.315317731,0.239567062
542,0.272085868,0.189744019,0.191606227,0.418619576,0.358693089,0.301936785,0.204531593
543,0.276950765,0.143109158,0.166906518,0.412183998,0.346861612,0.30769635,0.240958975
544,0.221361181,0.175427618,0.200677674,0.377452558,0.313505247,0.255942963,0.185777766
545,0.27949463,0.175800745,0.19911327,0.401737546,0.355775453,0.31343345,0.239760409
546,0.266153,0.162187765,0.13712278,0.427683703,0.344202321,0.28864653,0.201827852
547,0.278222763,0.157475782,0.199202019,0.383579951,0.343422617,0.312207046,0.23797896
