fid,nbr_1,nbr_2,nbr_3,nbr_4,nbr_5,nbr_6,nbr_7
329,0.11825389,-0.02891642,0.028977774,0.282283014,0.171410821,0.130887189,0.097731677
330,0.187902068,-0.018023192,-0.027110844,0.370834982,0.275811087,0.234064824,0.171326684
331,0.243770117,-0.000643348,-0.005063247,0.393695515,0.339229035,0.300713321,0.244932155
332,0.209224129,-0.033621379,-0.049996185,0.319290847,0.253010902,0.232879489,0.187775801
333,0.1785345,-0.008341339,0.016567422,0.246028939,0.243971435,0.208884749,0.173403165
334,0.164471074,-0.043679576,-0.028122417,0.283828777,0.213824334,0.195076766,0.157570311
335,0.061801083,-0.011400989,0.088394117,0.106461232,0.099373716,0.107429925,0.076578112
336,0.171705227,0.105304423,0.066323261,0.260477451,0.214392794,0.186284781,0.165001709
337,0.082520323,0.032763701,0.077273346,0.201075807,0.206538864,0.227771266,0.161838947
338,0.182157329,0.122733622,0.101220054,0.270035038,0.229713459,0.20181888,0.164929099
339,0.225366887,0.04909938,0.063188078,0.34921365,0.296907193,0.260250825,0.191518577
340,0.082357989,0.034565426,0.023383185,0.201505343,0.161468767,0.147209071,0.126973055
341,0.164445351,0.025809326,0.022111986,0.245498852,0.210924461,0.183899559,0.161289686
342,0.192537461,0.004458977,-0.01810748,0.34586556,0.276891286,0.224235543,0.167559801
343,0.116101643,-0.017754267,-0.005401035,0.200373958,0.176647499,0.146373866,0.119109383
344,0.243247852,0.001984473,0.040941068,0.415093972,0.337137709,0.28787366,0.220666108
345,0.189923026,-0.029328208,-0.03303189,0.347513742,0.270234304,0.233920473,0.180871874
346,0.183484815,-0.014054496,0.045245407,0.34315516,0.267866638,0.181891744,0.13355851
347,0.186651176,0.06594514,0.095532372,0.337671563,0.277605937,0.237431876,0.162651801
348,0.181345597,-0.028090225,-0.011496225,0.338647393,0.275532109,0.229188551,0.153674839
349,0.084619016,0.040046752,0.076144086,0.190844346,0.162869257,0.183964918,0.111828588
350,0.102352487,0.112331191,0.175117052,0.071562355,0.110401015,0.124071543,0.162607444
351,0.148700786,-0.011460155,-0.008297792,0.338433939,0.286566333,0.235186522,0.178212172
352,0.165462335,-0.030186377,-0.018535593,0.31852857,0.259832831,0.222374684,0.168830128
353,0.216183263,0.001024923,-0.00860657,0.349689299,0.287962381,0.242522007,0.187014067
354,0.119943391,-0.047553972,-0.005545956,0.263420789,0.217389101,0.173093682,0.133282171
355,0.213681777,-0.003071458,-0.03540385,0.328056287,0.309933266,0.276342974,0.237483143
356,0.216415845,-0.02162412,-0.023004121,0.346068236,0.293856933,0.259205924,0.207867789
357,0.073988459,0.043020514,0.000944599,0.073035266,0.100192518,0.144551026,0.104020821
358,0.193995245,-0.018090677,0.001947636,0.351222842,0.26713431,0.22598236,0.185992106
359,0.113987342,0.021696817,-0.058015876,0.191621555,0.122616769,0.116690521,0.130206813
360,-0.048150697,0.063070724,0.103258856,0.03890562,0.000547969,0.12698429,0.049270735
361,-0.026205012,-0.008273916,-0.059772531,-0.007823349,0.012372216,0.039972697,0.02042932
362,-0.087752631,-0.080683285,-0.084823923,-0.00840747,-0.048631669,-0.033107754,-0.030407774
363,0.174341005,0.063209798,-0.0481088,0.306148792,0.276902773,0.238754395,0.181326721
364,0.196552543,-0.013531272,-0.029602605,0.280034762,0.230587982,0.219495475,0.181422611
365,0.187236396,-0.021539316,-0.002123885,0.323737222,0.282048898,0.263309574,0.19234444
366,0.226059275,-0.026958361,-0.039191805,0.349023688,0.316346568,0.269864806,0.222574138
367,0.162769613,-0.028744612,-0.03897362,0.340339091,0.266061157,0.231369939,0.189162027
368,0.14738154,0.048450322,0.018329757,0.214061403,0.201177794,0.161877801,0.15488987
369,0.13693448,0.01129761,0.025499249,0.220988344,0.224522971,0.226924075,0.161360499
370,0.181710592,-0.045177018,-0.042369893,0.328497481,0.297028256,0.248764801,0.206732038
371,0.125714666,0.183220848,0.197074665,0.185801627,0.243361901,0.091695969,0.073949839
372,0.147413361,0.072194915,0.105871413,0.1891384,0.130114586,0.118104512,0.108657214
373,0.150016348,0.00380757,0.017457452,0.308298493,0.222980144,0.161893621,0.111142636
374,0.204883954,0.073371582,0.014178475,0.283445887,0.248046318,0.244354513,0.170468405
375,0.192013525,0.048882964,0.084570978,0.259272325,0.229430359,0.223733733,0.202594635
376,0.174698014,0.07790794,0.104768635,0.331187446,0.288355669,0.224398559,0.167659541
377,0.176009333,-0.01622528,-0.023885479,0.295119279,0.258785037,0.219883167,0.183841378
378,0.218436223,0.02443029,0.035589169,0.339449122,0.287586699,0.248971701,0.192944424
379,0.185395345,0.163218184,0.084292317,0.270854842,0.232020242,0.205452725,0.175780873
380,0.190041211,-0.0318244,-0.020018537,0.354507672,0.250567371,0.210651881,0.16882063
381,0.236270688,0.046078858,0.105012621,0.366317026,0.289878393,0.244722079,0.20467808
382,0.133007585,0.016625471,-0.10208971,-0.123911736,-0.062187395,-0.118214737,-0.094134359
383,0.156811801,-0.013917233,-0.005183546,0.309484566,0.250140927,0.208035439,0.160825864
384,0.119613497,-0.028580477,-0.013874454,0.284884203,0.202832711,0.188394735,0.136214571
385,0.169275551,0.007802151,-0.067824717,0.30216557,0.243266027,0.192686499,0.141754487
386,0.110881767,-0.047639617,0.041294703,0.190152236,0.150711,0.09211284,0.080024586
387,0.056755562,-0.044654489,-0.056539275,0.147590156,0.128388442,0.106429978,0.078324757
388,0.119321035,0.094715427,-0.015807111,0.23773724,0.213325704,0.202001188,0.15030493
389,0.186332233,0.078890167,0.073730387,0.378867049,0.308147475,0.249539462,0.15245183
390,0.132335937,0.104381993,0.00799011,0.190980915,0.177496445,0.15666089,0.134431079
391,0.102922766,0.052667961,0.014184899,0.210420148,0.167729969,0.161816561,0.110635746
392,0.129518835,0.002461076,0.056369901,0.292528186,0.214056354,0.188733913,0.173635013
393,0.220708231,-0.027163563,0.017411832,0.356844811,0.289564918,0.240736467,0.190419881
394,0.167209992,0.003748556,-0.021222466,0.268135475,0.22430255,0.181625089,0.13844663
395,0.11913208,-0.008186072,-0.013140277,0.12445384,0.143180819,0.130853188,0.135946961
396,0.008216775,0.104969338,0.01797908,0.07072641,0.113085859,0.033137635,0.021586765
397,0.213925329,0.029609369,-0.030220579,0.263031581,0.225926071,0.225399939,0.206288075
398,0.196928358,-0.0000994,0.034291542,0.330451007,0.284836816,0.249321237,0.190547986
399,0.249154829,0.102349422,0.05102603,0.340898994,0.323167518,0.331214364,0.268639285
400,0.158633116,-0.038706459,-0.02157733,0.204954972,0.207046885,0.152941361,0.155100191
401,0.171304325,-0.013728604,-0.044458322,0.316724584,0.266251514,0.217445402,0.182657089
402,0.132465572,0.122604454,-0.0000490,0.354208127,0.284712238,0.250672371,0.188244914
403,0.050234657,0.086755431,-0.00521073,0.140817034,0.123572775,0.126042343,0.084139042
404,0.106013756,0.010264226,0.03921171,0.203445902,0.177073577,0.146214569,0.127909667
405,0.159067894,-0.017315776,-0.011689422,0.296659767,0.211418708,0.198166254,0.146995098
406,0.195612728,-0.027821487,-0.03416686,0.305512622,0.229513015,0.205327646,0.138617766
407,0.144120311,-0.019421708,0.003428744,0.269442224,0.218224964,0.195097046,0.150759829
408,0.140078186,-0.010900255,-0.004039847,0.266812662,0.204939022,0.172999071,0.127637719
409,0.166177152,-0.029826949,-0.003254105,0.371201712,0.29699735,0.249495816,0.191360489
410,0.175086896,0.064514628,0.063376938,0.337274227,0.230398654,0.199391795,0.161861525
411,-0.054212581,-0.022336734,0.031572411,0.124806934,0.173399876,0.197978004,0.112021194
412,-0.04360372,0.029354801,-0.024340639,-0.024476426,-0.013697224,-0.01620316,-0.016124494
413,0.147521545,0.000157918,-0.028034697,0.225903641,0.185459952,0.163362927,0.100917455
414,0.045334064,0.120290802,0.012012903,0.10375341,0.08256567,0.101606794,0.080085712
415,0.10812379,-0.033091649,-0.03792031,0.165872805,0.122455979,0.103136303,0.102306769
416,0.196354038,-0.026086481,-0.01648825,0.345363921,0.284176852,0.212073592,0.160945985
417,0.16487287,0.00231084,-0.047669136,0.190136285,0.180242155,0.132739423,0.115858162
418,0.189047574,0.145598623,0.153554816,0.274122207,0.254967979,0.2158637,0.186475202
419,0.198216441,-0.041426344,-0.054941164,0.343731786,0.288163644,0.245080443,0.199331813
420,0.168314653,0.139871256,0.117053422,0.324509475,0.293450608,0.241334475,0.205549947
421,0.182277345,-0.020788434,-0.020637348,0.356587349,0.268637121,0.215182895,0.172673989
422,0.178397454,-0.008410412,-0.017299875,0.338047861,0.268329664,0.212630802,0.157700525
423,0.18478166,0.044137108,0.008527752,0.260287929,0.25252104,0.243232529,0.206951375
424,0.201765109,0.061640807,0.052251043,0.323115504,0.262929638,0.237543232,0.189133416
425,-0.091323345,-0.068866145,0.09345181,0.129992817,-0.001654346,0.055622485,0.072370551
426,0.124174294,0.028909796,0.022623213,0.215138847,0.161922329,0.196610111,0.166314307
427,0.202498608,0.028938173,-0.005585438,0.337763414,0.283757774,0.242911831,0.19231883
428,0.226694852,0.057467219,0.07611458,0.296720983,0.269976474,0.241789093,0.19477015
429,0.143111815,0.085348258,0.007454357,0.19785893,0.213240966,0.190179364,0.187596733
430,0.168869037,-0.008117911,-0.010241314,0.309769213,0.259138518,0.201706849,0.13717573
431,0.131111208,0.179187406,0.075332132,0.250600204,0.228565636,0.174752133,0.204323879
432,0.220563403,-0.019599352,0.008381827,0.331610014,0.27578949,0.24964067,0.212964693
433,0.160828608,-0.028700976,0.033612146,0.364044196,0.294032033,0.254476335,0.189518965
434,0.212485119,-0.032561725,-0.046456445,0.364233127,0.297825036,0.260803309,0.19498603
435,0.131715423,-0.036909344,-0.004402347,0.277471306,0.185095142,0.174528158,0.104066217
436,0.163110444,0.000114504,-0.043910557,0.3163872,0.26247566,0.217833811,0.173682784
437,0.147991395,0.049307157,-0.020807577,0.30053609,0.251680633,0.220794298,0.151838278
438,0.094291332,-0.057009121,-0.049712164,0.230196758,0.194750662,0.158738193,0.120040515
439,0.110010282,0.076638766,-0.018510117,0.278950174,0.21181073,0.152911777,0.09593539
440,0.219660507,-0.030429827,0.007709281,0.336954386,0.243498666,0.211400932,0.170557724
441,0.23199794,0.01067625,-0.002480697,0.385528366,0.314517159,0.273949332,0.210186632
442,0.181411482,0.046026986,0.065390576,0.345149209,0.25841143,0.195914519,0.174352735
443,0.144359682,0.049564478,0.053538872,0.109011425,0.096260784,0.090042488,0.137526139
444,0.190076477,-0.003887198,0.012777306,0.24562986,0.191069783,0.173592237,0.177810837
445,0.183323686,0.064710475,0.10853562,0.371416008,0.310879499,0.256242967,0.18106301
446,0.109954297,-0.004022967,-0.00709217,0.35323352,0.290398344,0.254158613,0.196527093
447,0.141179284,0.019000871,0.039383478,0.228693022,0.23187758,0.169201079,0.164809298
448,0.138348299,0.04515557,0.027000874,0.283468106,0.22422115,0.223091795,0.138889933
449,0.161665247,-0.00277295,-0.011816477,0.337655386,0.258955326,0.210277808,0.145717068
450,0.243578105,0.039257524,-0.002378362,0.371567753,0.266935958,0.228528702,0.190267236
451,0.130281614,0.096838053,0.110774161,0.338315052,0.246150962,0.166932629,0.110047318
452,0.001177772,0.126814247,0.092443801,-0.020582308,-0.002888945,0.001655828,0.009508845
453,0.180813004,0.023487923,0.016721475,0.32740678,0.278552214,0.229107407,0.182250435
454,0.201039956,-0.023030381,-0.036163895,0.34356217,0.288296092,0.248475389,0.213319582
455,0.145371562,-0.010620303,-0.033815168,0.293908179,0.184865715,0.153291329,0.116014757
456,0.198761776,0.030558996,0.055403108,0.370146856,0.289082317,0.250357901,0.199769041
457,-0.081569975,-0.056415103,-0.08736485,-0.063030465,0.002199462,0.019491147,-0.004896201
458,0.132226607,0.038234948,0.061019045,0.180778564,0.15340733,0.171982571,0.164228621
459,-0.065670519,-0.018328933,-0.09464075,-0.098066601,0.021567126,0.02264169,0.153759953
460,0.041281737,-0.044817435,-0.034628441,0.098068044,0.078306346,0.045286099,0.036478903
461,0.214358848,0.063845605,-0.021565351,0.329532846,0.286789567,0.245661883,0.197025688
462,0.166346092,0.002285481,-0.004470463,0.341921165,0.284078205,0.253816843,0.200303239
463,0.146412375,0.029612712,-0.022542269,0.262577808,0.232330835,0.186322766,0.137254567
464,0.199795586,-0.02039218,0.003491294,0.326501929,0.252718492,0.223579065,0.161184253
465,0.146507818,-0.011685428,-0.00917002,0.233869227,0.246035381,0.197289606,0.165505659
466,0.087917458,-0.013813765,-0.053617036,0.301455703,0.23600831,0.167468015,0.117872179
467,0.221731463,0.023852971,0.024973695,0.346250148,0.30174261,0.27489647,0.221397105
468,0.163877828,0.051222201,0.018348362,0.281650638,0.211375495,0.178922997,0.127627905
469,0.13107095,0.118565672,-0.032538551,0.232820589,0.182410815,0.158129804,0.121979466
470,0.191417459,-0.008667546,-0.009374579,0.34786259,0.263835106,0.217800363,0.175129411
471,0.119094027,0.0917328,0.069882606,0.197846861,0.169907977,0.127435185,0.108227357
472,0.213638302,-0.032304234,0.01923883,0.315536537,0.287368761,0.265894122,0.222648149
473,0.256142238,0.011087531,0.056516567,0.396926955,0.337245786,0.295012705,0.230415652
474,0.196345356,-0.049477559,-0.031022382,0.319127632,0.265473777,0.236624237,0.187624715
475,0.224448008,0.015552742,0.041168451,0.319150755,0.288751972,0.245932516,0.214555933
476,0.152933833,0.118577944,0.155442913,0.259787758,0.192352733,0.18819614,0.148381563
477,0.223783276,0.005221971,0.049954846,0.341036007,0.293375709,0.26854678,0.215823049
478,0.199007327,-0.024108946,-0.022886613,0.322661355,0.287815656,0.262630883,0.216849263
479,0.245171562,-0.00435313,-0.00000495,0.371358195,0.353942153,0.325430626,0.264694577
480,0.132273728,-0.045078043,-0.03721255,0.282473979,0.215740984,0.143322663,0.107711727
481,0.227346006,-0.017657123,-0.034103591,0.343730002,0.295070624,0.265002699,0.223594062
482,0.135868514,0.024587863,0.037020883,0.26972219,0.251012404,0.220505302,0.153429825
483,0.15858031,-0.054588455,-0.066358245,0.334123778,0.269899768,0.229288002,0.144507514
484,0.09593514,-0.021049749,0.031149271,0.202635008,0.133988504,0.072593381,0.060899082
485,0.160975386,0.018002161,0.092141408,0.272686449,0.202886219,0.178328228,0.14972757
486,0.219273518,-0.025041332,-0.026975082,0.358936564,0.290974702,0.236635725,0.165560344
487,0.202361611,-0.023317456,0.000252808,0.348915704,0.302249951,0.276634973,0.207581792
488,0.142757903,-0.066389426,-0.036351439,0.277138579,0.21862295,0.172978885,0.114620882
489,0.162987301,-0.011278613,-0.038741664,0.25696965,0.218707073,0.178161958,0.143981889
490,0.103469752,0.0109692,0.065870982,0.2166463,0.180871314,0.180536923,0.132083037
491,0.070386661,0.04228744,-0.016631484,0.145434134,0.133588022,0.139687251,0.096663988
492,0.210953033,-0.009620193,0.0390358,0.392712564,0.293533855,0.255524517,0.209390247
493,0.167677413,0.014117625,0.012653833,0.223871125,0.169295922,0.159768373,0.146786546
494,0.16293064,-0.007947645,0.010548239,0.31907774,0.252392102,0.229690596,0.172401744
495,0.055338626,0.118979958,0.056878333,0.163233003,0.155577146,0.083005313,0.039625145
496,0.086885587,0.042054428,0.031825157,0.143495046,0.129137754,0.135007652,0.107409957
497,0.232541898,-0.001511934,0.003501157,0.397988957,0.342317693,0.293803461,0.235613034
498,0.149816458,-0.031620518,0.004472752,0.37651453,0.285209427,0.248451577,0.194980547
499,0.100991405,-0.053922592,0.006615905,0.207308428,0.105045537,0.092770058,0.075068487
500,0.177003684,0.063546,0.054432969,0.327587372,0.233759316,0.20062481,0.150901967
501,-0.014269335,-0.034381014,0.040031114,0.0731248,0.056330687,0.080750923,0.067059125
502,-0.062116379,-0.058658683,0.078021576,-0.084573797,-0.047641456,-0.044135275,-0.002217454
503,0.179162218,-0.003222354,0.013078993,0.3045068,0.260536799,0.231043961,0.190596719
504,0.209798435,-0.014079555,-0.008008433,0.283769544,0.286367238,0.29827279,0.260473847
505,0.190989589,0.008065119,0.049711154,0.314123424,0.253829165,0.181318909,0.153132139
506,0.12695712,-0.02281842,-0.008211323,0.228985164,0.201986282,0.130344054,0.110361774
507,0.173480225,0.001093009,0.025028171,0.348758072,0.261637898,0.200885055,0.144507171
508,0.106895938,0.0248353,0.0291448,0.218582819,0.168760687,0.159206444,0.121219906
509,0.208510041,-0.005202191,-0.010871876,0.354300305,0.28924542,0.228725844,0.202603221
510,0.208219412,-0.010226136,-0.008577622,0.330580767,0.278323761,0.244209766,0.149916656
511,0.183918482,-0.006574681,0.038465064,0.298714914,0.262240659,0.221418151,0.17944954
512,0.177985702,-0.009999127,0.02792102,0.340089992,0.286258052,0.236242161,0.193076772
513,0.179538804,0.015370869,0.015318657,0.343212429,0.289927016,0.255404386,0.194866784
514,0.100731536,-0.011794728,-0.030457654,0.178426301,0.151638906,0.138603472,0.1129449
515,0.214541694,0.014374254,0.035832772,0.358795221,0.309009578,0.268386418,0.215056226
516,0.116635929,0.120112048,-0.013474134,0.270798195,0.20757468,0.166448781,0.112422129
517,0.19140608,0.024744085,0.014560289,0.303277502,0.272487358,0.226746083,0.201272805
518,0.15888292,0.050324743,0.006917404,0.267785794,0.210390858,0.201266819,0.167295926
519,0.190041753,0.047200966,0.082528883,0.365865528,0.291758245,0.257777727,0.211193296
520,0.221167531,0.006763405,0.002870746,0.394780007,0.329053077,0.264927914,0.196541588
521,0.055620534,0.148896006,0.115093213,0.104475953,0.08830127,0.093969797,0.092864512
522,0.175026135,-0.00371545,0.027689748,0.190299565,0.176662544,0.187333709,0.155406508
523,0.204138308,-0.017565819,-0.027820863,0.27258464,0.288802148,0.302169943,0.249028085
524,0.160852635,-0.013563108,-0.006736985,0.274696358,0.220618067,0.197604725,0.174871902
525,0.020482144,-0.040484363,-0.078867588,0.034152974,0.002202861,0.062107352,0.067156753
526,0.040335264,0.205579178,0.164980013,0.164253707,0.243196092,0.069645008,0.125632895
527,0.13800281,0.061361127,-0.019910981,0.272719054,0.204557821,0.156767429,0.120227674
528,0.167210882,0.004162923,0.011330369,0.382425563,0.315305764,0.256020873,0.178490976
529,0.097667162,0.061433094,-0.004585747,0.122471681,0.06822896,0.138405614,0.11605573
530,0.181727519,0.041174499,0.048494891,0.270831906,0.245777882,0.226066116,0.173204344
531,0.099375388,0.045370047,0.022486272,0.124408385,0.147939845,0.132285673,0.092799344
532,0.189449963,0.013209962,-0.011124308,0.334323725,0.265854959,0.238544146,0.186877596
533,0.174356253,0.066723924,0.068709076,0.344832732,0.231695894,0.204283203,0.15283112
534,0.115248382,0.011426997,0.023613425,0.215047133,0.176501114,0.165637558,0.149408614
535,0.177169752,0.034522436,-0.028505089,0.334454226,0.266617104,0.206903885,0.149778191
536,0.167981776,0.026104619,0.012661153,0.299759839,0.236134767,0.196570915,0.145638298
537,0.170412308,0.017128427,0.042701574,0.299125228,0.253316162,0.21814762,0.172911468
538,0.189208235,-0.031025348,0.011089445,0.353265262,0.295162763,0.255177415,0.200474093
539,0.134013656,-0.027396442,-0.047631712,0.226735626,0.218210349,0.1942168,0.153322631
540,0.148844484,0.092733404,0.029062453,0.209985887,0.171459691,0.145155586,0.149165693
541,0.209563391,0.072417762,0.027051212,0.286419907,0.266701712,0.223954651,0.189017487
