fid,savi_1,savi_2,savi_3,savi_4,savi_5,savi_6,savi_7
344,0.45301879,0.211203061,0.246265325,0.722627405,0.609425,0.534568218,0.445331716
345,0.412271056,0.188831774,0.210069794,0.662471847,0.551042969,0.479732281,0.405950629
346,0.381238397,0.203733432,0.275171734,0.645870131,0.514539023,0.3943432,0.325168801
347,0.398926425,0.293731905,0.337266315,0.644189967,0.551298001,0.4822299,0.38571402
348,0.393173021,0.176886198,0.162742542,0.630844464,0.528527471,0.457953728,0.361602414
349,0.31056314,0.294714295,0.326160132,0.487989843,0.432817911,0.424251416,0.333835445
350,0.338057912,0.385241004,0.493746058,0.378554711,0.384820494,0.376898336,0.389512017
351,0.358126929,0.191671421,0.205051738,0.642787996,0.553346117,0.477219803,0.396655012
352,0.372638462,0.189823162,0.214712334,0.619362857,0.523306168,0.457165983,0.393536391
353,0.429410984,0.230756032,0.22737781,0.648007341,0.563637238,0.493587482,0.416838707
354,0.344418631,0.186813616,0.214352287,0.576221764,0.486136338,0.412270298,0.346928315
355,0.423614688,0.194543978,0.163575588,0.619581227,0.567975953,0.520537616,0.451798316
356,0.423765302,0.18437329,0.201648724,0.635086442,0.564084496,0.502896553,0.43134358
357,0.308055863,0.28569722,0.221615187,0.34971506,0.352450075,0.360795377,0.317038184
358,0.406328613,0.196741586,0.22692763,0.655338081,0.536568122,0.466064237,0.398948365
359,0.328500041,0.253053342,0.198172177,0.493916596,0.408492577,0.372062922,0.327895658
360,0.174124269,0.299389189,0.358061005,0.305835946,0.247622781,0.291751888,0.272556332
361,0.213490851,0.218903733,0.171657685,0.260546752,0.266547933,0.281590173,0.258041797
362,0.166648275,0.168822222,0.14727442,0.255540039,0.216686189,0.202269183,0.187359581
363,0.37008704,0.295020097,0.193797859,0.616584343,0.529079855,0.480763469,0.384244276
364,0.409674034,0.218426362,0.178871925,0.556570622,0.487082615,0.45743559,0.366085428
365,0.40899759,0.189228096,0.213017065,0.628697433,0.555121621,0.473766299,0.413278199
366,0.435305128,0.206735711,0.179628007,0.639503072,0.573599734,0.519698798,0.460396386
367,0.366945309,0.192031115,0.192784365,0.634791253,0.509265839,0.461510839,0.401838895
368,0.373170872,0.296102489,0.261103299,0.513533283,0.471346653,0.408720946,0.374474742
369,0.352068656,0.227512819,0.264372002,0.51923807,0.496531513,0.458385661,0.40225462
370,0.39341245,0.194045954,0.196545862,0.641061124,0.55044911,0.487939262,0.416641867
371,0.360862327,0.4409661,0.461668835,0.465200989,0.519036603,0.333170297,0.314370728
372,0.362583511,0.326206141,0.365806676,0.495482531,0.399979197,0.369459305,0.303338167
373,0.365600532,0.240795864,0.261916589,0.601350836,0.464810725,0.37436672,0.326741454
374,0.424962753,0.31518877,0.237803664,0.575139598,0.517256676,0.475561951,0.384359242
375,0.395336889,0.27270409,0.352152092,0.552026994,0.497217269,0.463680616,0.403618932
376,0.378954042,0.291747268,0.342407357,0.6180417,0.535399674,0.449591724,0.362173008
377,0.38230927,0.224925502,0.235963364,0.576555604,0.510602565,0.456590569,0.389423003
378,0.429591322,0.226298777,0.253650965,0.636616819,0.554723649,0.48700112,0.401069392
379,0.384059204,0.379586058,0.287896714,0.550948981,0.470137156,0.421025419,0.354363965
380,0.39062648,0.188120356,0.169933894,0.662690451,0.502527568,0.437792548,0.382742416
381,0.465118748,0.269690804,0.349647006,0.673380696,0.558075629,0.479960779,0.414184113
382,0.329207697,0.266537172,0.181032632,0.160582244,0.190088545,0.170245405,0.173477968
383,0.361590764,0.223764734,0.219193977,0.607877088,0.515817407,0.443445124,0.369235287
384,0.332238623,0.189026823,0.181380507,0.565688908,0.471021786,0.428981799,0.336702093
385,0.364538204,0.240017044,0.18895396,0.604366764,0.492475188,0.412596233,0.341520588
386,0.316159081,0.208969676,0.264763469,0.482208872,0.371897563,0.330202791,0.278928593
387,0.288923883,0.197085826,0.190702258,0.453495619,0.402427706,0.361995265,0.306775202
388,0.341015693,0.337311088,0.222860565,0.518247719,0.463686086,0.427666446,0.362833611
389,0.382997328,0.298557715,0.293754823,0.682245472,0.567147783,0.46922883,0.322539951
390,0.332648079,0.332508027,0.218190184,0.485946245,0.433984459,0.395956289,0.361334147
391,0.311240556,0.278833345,0.248084722,0.504246029,0.433225335,0.409003166,0.329243162
392,0.359418126,0.268538627,0.338049296,0.55392042,0.477629551,0.425740809,0.367594216
393,0.434912709,0.19463601,0.259859232,0.661321918,0.559616633,0.474651998,0.404667758
394,0.37034386,0.224602308,0.221806738,0.559047988,0.483468999,0.414316068,0.355741778
395,0.364909561,0.265706396,0.270273868,0.434642857,0.402220187,0.391347912,0.342009925
396,0.253741715,0.383963923,0.293583972,0.38803001,0.397078002,0.293816177,0.267301168
397,0.42572013,0.280087244,0.188496532,0.544249985,0.494091243,0.480697677,0.430817011
398,0.410127398,0.225140917,0.226365407,0.632979842,0.548556295,0.497681548,0.413830525
399,0.459916751,0.346917052,0.307506798,0.646081938,0.595652479,0.582504471,0.499634657
400,0.34487727,0.19567208,0.190055656,0.502710488,0.421880373,0.382207414,0.365502597
401,0.388412131,0.19771999,0.211460586,0.625998425,0.541025276,0.470512939,0.41148881
402,0.324268847,0.378418596,0.228624552,0.646419103,0.542686077,0.479704965,0.387746076
403,0.250769761,0.311699225,0.207934347,0.411012768,0.360856031,0.363738836,0.276277127
404,0.320179992,0.257843885,0.289041109,0.485515478,0.424071091,0.3778459,0.341423894
405,0.366505774,0.203943666,0.21042039,0.602469856,0.475619808,0.428437815,0.369263343
406,0.400545583,0.200092753,0.215482261,0.608835431,0.490100895,0.420526466,0.333284123
407,0.351915504,0.207570704,0.238506898,0.57083046,0.488839157,0.430565667,0.362009605
408,0.35726701,0.220333422,0.200940626,0.564463802,0.474839181,0.414384533,0.347963029
409,0.357425316,0.185382625,0.217027549,0.668712182,0.557833946,0.477076768,0.402020155
410,0.37013759,0.28865648,0.300123326,0.63431488,0.472909529,0.41106143,0.352319183
411,0.203933838,0.220201506,0.289221054,0.418195182,0.470402583,0.349028021,0.339767545
412,0.179315355,0.272095953,0.210448328,0.230107018,0.219250413,0.216888569,0.230671922
413,0.361660475,0.229602187,0.218554896,0.532799271,0.445089682,0.381398112,0.304948246
414,0.258290528,0.384238095,0.241596105,0.341459942,0.338625845,0.298024428,0.297786869
415,0.312107552,0.203889847,0.182776144,0.457367975,0.368571527,0.341479495,0.323843975
416,0.410526754,0.187678985,0.204884079,0.65500392,0.551014581,0.449976533,0.360993004
417,0.392521064,0.229826099,0.164701066,0.474941638,0.441879315,0.376625073,0.339136771
418,0.400315348,0.379640079,0.402749807,0.557890561,0.507454836,0.441599614,0.377404282
419,0.419564057,0.175425906,0.193395809,0.655383325,0.564790205,0.488692127,0.409100363
420,0.347883995,0.389915508,0.289053979,0.61900051,0.527103349,0.482846576,0.41921129
421,0.382520988,0.22008772,0.215751656,0.65291707,0.527295287,0.449884591,0.377832491
422,0.386347233,0.212953181,0.203052463,0.648918553,0.529548612,0.448941013,0.368189469
423,0.395584796,0.293990477,0.260001594,0.555456059,0.525107471,0.481697149,0.422247928
424,0.414705986,0.299146294,0.298644249,0.631341246,0.531472379,0.480317024,0.392786198
425,0.182912037,0.164114302,0.322111911,0.335124233,0.244693384,0.296957758,0.308694693
426,0.319713064,0.25977605,0.184676143,0.511566562,0.427447142,0.41044408,0.364808521
427,0.412477987,0.253693862,0.211345688,0.643978373,0.558141582,0.492905666,0.411777309
428,0.450597407,0.280926112,0.322501138,0.588658748,0.532886804,0.47835285,0.384864412
429,0.365144203,0.322540395,0.235212918,0.508685253,0.488116395,0.446230305,0.414684215
430,0.388662867,0.212146453,0.21837622,0.604811079,0.516617078,0.435265304,0.321242367
431,0.35391636,0.423837775,0.277741183,0.551955375,0.502517347,0.413013977,0.427031294
432,0.434295252,0.200435983,0.208615521,0.639254431,0.546559992,0.487228538,0.43056858
433,0.359288552,0.189184823,0.276244821,0.659217495,0.559122773,0.496163899,0.403096719
434,0.429084269,0.175056293,0.19366655,0.669067396,0.562767028,0.501345992,0.407408668
435,0.330958953,0.178329703,0.213973098,0.569916335,0.448250544,0.40537988,0.321852693
436,0.371143539,0.214646321,0.196804312,0.618023919,0.520592511,0.444555048,0.370428499
437,0.351127921,0.277286152,0.178321203,0.591543938,0.508748408,0.451803442,0.364553686
438,0.300627164,0.178854294,0.189472784,0.514796148,0.430091947,0.376161818,0.309786982
439,0.308527039,0.301578199,0.210536241,0.56303027,0.46985427,0.371293419,0.297479491
440,0.426850196,0.197779718,0.258545161,0.64614646,0.505419505,0.446016073,0.373961792
441,0.445212578,0.235124202,0.233807882,0.695724517,0.582933409,0.516664168,0.430176303
442,0.387619074,0.268277074,0.311246319,0.630735154,0.523332798,0.434343247,0.383371926
443,0.368360633,0.294144683,0.307449657,0.423283856,0.363727958,0.343733208,0.320954681
444,0.414263066,0.223581102,0.218193305,0.53668589,0.450810651,0.404094534,0.386681091
445,0.388269932,0.278806724,0.361612473,0.672739344,0.577835038,0.487252045,0.400947152
446,0.331490723,0.217919474,0.231145039,0.671031293,0.572484891,0.514308783,0.408145301
447,0.367142683,0.266152803,0.30343041,0.5415597,0.452238496,0.415367684,0.344665994
448,0.31742007,0.275344102,0.276927168,0.582766585,0.473254758,0.448484463,0.334903702
449,0.341715031,0.187647338,0.198072653,0.62567002,0.499729655,0.424922314,0.336974405
450,0.457638957,0.233044371,0.176478337,0.675519088,0.52588499,0.460419262,0.390845102
451,0.318880691,0.32396027,0.365979801,0.621212787,0.492380487,0.372336805,0.299294824
452,0.190381376,0.370485121,0.348955815,0.2073659,0.210298671,0.223436445,0.211415003
453,0.390372669,0.259224726,0.273180184,0.635648978,0.556271086,0.479800644,0.410819093
454,0.402057334,0.201703472,0.194732889,0.645134941,0.543210031,0.484061122,0.431538138
455,0.343014256,0.2123526,0.187868722,0.592132789,0.432020714,0.37607726,0.324339905
456,0.412782163,0.255245971,0.282836604,0.666126527,0.549800507,0.48308093,0.418677794
457,0.176610389,0.187762477,0.160253793,0.189466251,0.25725943,0.273814725,0.254585293
458,0.332121937,0.263168588,0.276643677,0.433433596,0.382871268,0.387212282,0.336040938
459,0.19690437,0.270848624,0.163906626,0.18956417,0.255976587,0.292384368,0.252866218
460,0.271360306,0.192292195,0.188924581,0.369500411,0.317063335,0.280614,0.243962783
461,0.43659433,0.300660806,0.218976016,0.636115723,0.559542124,0.502454323,0.430948599
462,0.358818268,0.216395704,0.218158549,0.629908226,0.543294678,0.486960873,0.40557036
463,0.34775754,0.249146807,0.210464228,0.522788424,0.496250219,0.41740533,0.340906104
464,0.412758686,0.194952032,0.227873391,0.63917296,0.526078034,0.461368581,0.375934364
465,0.372322436,0.212976013,0.213960853,0.522869654,0.470958617,0.436809196,0.378753244
466,0.295557906,0.185037256,0.167067994,0.581782285,0.478200087,0.388866654,0.336588372
467,0.41619406,0.24664784,0.280998137,0.639973783,0.553972686,0.505934688,0.425759588
468,0.353859489,0.261922671,0.211274027,0.57824272,0.463962247,0.394176559,0.328113494
469,0.346941635,0.366029901,0.20008069,0.530505073,0.452997593,0.403618911,0.338907174
470,0.399722666,0.219177256,0.222479944,0.658909576,0.532061717,0.458462541,0.398431931
471,0.343480389,0.347901205,0.341558186,0.488483382,0.411965085,0.35528033,0.326348261
472,0.416593134,0.208841741,0.283466407,0.616388121,0.556455635,0.509348874,0.439090623
473,0.472037498,0.225081075,0.290628257,0.71533129,0.623053585,0.550431844,0.459270471
474,0.391600224,0.158142678,0.147544719,0.623930396,0.535775911,0.478576552,0.415355909
475,0.451125045,0.254812282,0.267274494,0.626852326,0.566167318,0.488444629,0.431832823
476,0.371421128,0.358195825,0.43705447,0.556233577,0.43847458,0.423755779,0.359586222
477,0.432120308,0.205763632,0.246411354,0.638608212,0.560098062,0.50448473,0.422427458
478,0.42245571,0.190416516,0.205661065,0.614731248,0.549018025,0.500170009,0.430517478
479,0.461873559,0.202200754,0.225869009,0.669947503,0.631300986,0.584837535,0.499467818
480,0.339557895,0.192393901,0.229040887,0.586336727,0.463779969,0.356482521,0.295448843
481,0.449995412,0.207007463,0.211595234,0.644799844,0.567286277,0.507893928,0.437279565
482,0.34953157,0.236806829,0.247681008,0.550559656,0.490580912,0.437075498,0.369148383
483,0.372963415,0.166126678,0.171397176,0.625044349,0.539155399,0.468160746,0.349545896
484,0.334532876,0.233595125,0.283961616,0.509401438,0.401634388,0.324717847,0.266276404
485,0.375490071,0.255040403,0.366813563,0.574705976,0.464928571,0.414320543,0.353034134
486,0.433801569,0.177982374,0.15763421,0.670112095,0.563806285,0.470924814,0.358819519
487,0.424851888,0.225022869,0.240784025,0.640055581,0.568607841,0.51982511,0.428231603
488,0.347218258,0.183058104,0.221315476,0.586684413,0.472912227,0.399903159,0.316680246
489,0.381009879,0.220799856,0.192008958,0.561044177,0.485517277,0.420117896,0.357338841
490,0.316160328,0.246703302,0.309080028,0.508959711,0.440500865,0.407514942,0.344725319
491,0.298228503,0.27375194,0.220546458,0.441833646,0.412265883,0.356003486,0.313804514
492,0.422008467,0.198041411,0.278903269,0.691328003,0.545659353,0.484979677,0.416076139
493,0.391821875,0.25309791,0.281488903,0.515092919,0.441959458,0.402815941,0.358678783
494,0.392265668,0.210514994,0.231904536,0.60027221,0.516118683,0.482883923,0.391083869
495,0.278363881,0.371646841,0.32351735,0.4632335,0.42232198,0.328095607,0.272425688
496,0.322434092,0.299326761,0.303184265,0.446325196,0.371129592,0.361567934,0.324051651
497,0.44512385,0.219890281,0.238594502,0.715257828,0.623141894,0.550921624,0.46880109
498,0.346420727,0.187915041,0.155220947,0.684127503,0.547089608,0.488198969,0.416379284
499,0.296201692,0.194754212,0.20863897,0.481192038,0.356603603,0.319933293,0.279422818
500,0.388532911,0.25605985,0.272579921,0.62478268,0.487703146,0.416317526,0.349238558
501,0.234742192,0.174743034,0.284365054,0.300795924,0.21923871,0.265318486,0.240420547
502,0.190798002,0.161999494,0.348658443,0.170939828,0.204367145,0.205978486,0.261428832
503,0.386867485,0.208551161,0.240241046,0.603189981,0.512353529,0.463017202,0.374248884
504,0.424362867,0.219215627,0.23411098,0.584948134,0.55332994,0.545741479,0.486685297
505,0.388625247,0.226052939,0.255572322,0.619258536,0.506993345,0.411848678,0.369129828
506,0.335477129,0.21943804,0.26038823,0.534450451,0.469519785,0.343790785,0.311299186
507,0.379644271,0.218444847,0.243970468,0.651974243,0.51604124,0.426614768,0.341646662
508,0.328271022,0.274299763,0.233708202,0.519001216,0.439216252,0.413418809,0.348423175
509,0.396286994,0.216336544,0.223749928,0.64488247,0.552514918,0.464028719,0.412756937
510,0.426737728,0.214671461,0.230194309,0.629789459,0.546994137,0.480890607,0.348603653
511,0.399939593,0.225893033,0.26034776,0.587971002,0.526605654,0.468305575,0.407601706
512,0.38334357,0.221195727,0.269360423,0.652380629,0.558343336,0.480771127,0.417010322
513,0.394634796,0.218519195,0.21482717,0.650406192,0.566930092,0.496269859,0.366609219
514,0.314932507,0.204018409,0.155425126,0.423860139,0.371324826,0.347956099,0.328433468
515,0.427580645,0.236476359,0.278104313,0.667316449,0.581031085,0.514910895,0.435122168
516,0.321272354,0.348810577,0.212847221,0.557546706,0.470333868,0.393096599,0.331961465
517,0.405629772,0.244355943,0.191718055,0.597051428,0.520039019,0.468698184,0.417963957
518,0.378620003,0.264389414,0.227583994,0.548721299,0.483852555,0.435337582,0.385068834
519,0.395304976,0.267849982,0.311802682,0.670245085,0.555079169,0.493125913,0.410838349
520,0.43061474,0.198419644,0.212462255,0.701773744,0.600235215,0.499572244,0.386939401
521,0.265638708,0.380818832,0.332375158,0.375375866,0.322238041,0.30122234,0.276508678
522,0.349295625,0.210795736,0.237957406,0.46287943,0.415426333,0.365382256,0.359513808
523,0.430975502,0.231907273,0.211989925,0.581005149,0.561314108,0.562613937,0.484495449
524,0.369174642,0.181742588,0.166961453,0.562615514,0.474341545,0.412526958,0.344221998
525,0.247964284,0.189559462,0.166436049,0.346932999,0.265986242,0.335341524,0.260478345
526,0.273131415,0.472561145,0.429148671,0.465906386,0.516128844,0.302370126,0.335384522
527,0.338628863,0.296582557,0.181070062,0.56058361,0.442529176,0.36713036,0.316615171
528,0.376955797,0.212727222,0.222409029,0.685967097,0.581798186,0.495643287,0.38689113
529,0.299649933,0.299366503,0.172275139,0.418458096,0.362696052,0.354194189,0.306392062
530,0.394852699,0.27862593,0.220084061,0.568157698,0.512839169,0.440523033,0.382283074
531,0.315384924,0.27157606,0.138325396,0.398354294,0.417378336,0.376394714,0.30056531
532,0.401925967,0.234527043,0.225505205,0.632434791,0.531223359,0.475249411,0.393726519
533,0.381140137,0.292280337,0.30423745,0.629259239,0.484789059,0.434744544,0.358039997
534,0.32864482,0.235260659,0.264050405,0.452840353,0.395950019,0.396702189,0.330919157
535,0.391858038,0.26056748,0.202905909,0.621403449,0.51887054,0.443372915,0.360787867
536,0.373491065,0.242671162,0.241389096,0.607149763,0.497707034,0.41651404,0.349527652
537,0.378664825,0.247818791,0.287757398,0.602617443,0.52968649,0.468009553,0.402092652
538,0.399067506,0.184037567,0.187272939,0.663658399,0.571741979,0.500007023,0.419741716
539,0.342541637,0.179444821,0.176227264,0.517566218,0.486919694,0.433698815,0.387589503
540,0.362514205,0.351363508,0.253053597,0.50605361,0.420915369,0.37354375,0.353194334
541,0.435292086,0.312600633,0.223721747,0.590851117,0.542309511,0.479197433,0.42204096
542,0.408041391,0.276154173,0.255277868,0.66177497,0.558138053,0.462141514,0.350732119
543,0.417037545,0.192790022,0.223579651,0.656107625,0.542892774,0.478853512,0.413337955
544,0.330271529,0.263579492,0.290506914,0.604972933,0.489142858,0.396845936,0.337396355
545,0.42224772,0.252825496,0.281710909,0.639339548,0.552906612,0.484819091,0.413743155
546,0.405228459,0.228763504,0.17510874,0.688537065,0.548600341,0.45294876,0.371214091
547,0.420700736,0.208793489,0.267484336,0.597578105,0.530319208,0.480397796,0.38962076
