fid,ndmi_1,ndmi_2,ndmi_3,ndmi_4,ndmi_5,ndmi_6,ndmi_7
21748,-0.064594195,-0.073192947,-0.048952235,-0.03432569,-0.030886467,-0.036170721,-0.043352691
21749,-0.113482124,-0.0997967,-0.070900813,-0.092795087,-0.075461758,-0.061620406,-0.05519876
21750,-0.155818334,-0.11142682,-0.114817952,-0.088956868,-0.073451676,-0.072462883,-0.064581561
21751,-0.013588156,-0.11264734,-0.098808004,0.009809737,0.026818458,0.002648311,-0.014651271
21752,-0.119704664,-0.095611428,-0.068021301,-0.111979697,-0.072108575,-0.057161319,-0.023193308
21753,-0.035157349,-0.049602734,0.003004921,0.018973674,0.02003491,-0.01370329,-0.003829624
21754,-0.102463177,-0.095277382,-0.079370342,-0.079688742,-0.072191684,-0.066251562,-0.064846837
21755,-0.026771145,-0.088473762,-0.06795796,0.017895799,0.028854666,-0.019089219,-0.024048064
21756,-0.068449605,-0.062442119,-0.088378539,-0.031932879,-0.019350447,-0.026687118,-0.029830364
21757,-0.106776,-0.098179183,-0.081944204,-0.084626049,-0.073670757,-0.067235915,-0.062792415
21758,-0.10495884,-0.087864849,-0.077169479,-0.072780218,-0.048158779,-0.042376244,-0.050443543
21759,-0.04129116,0.150211003,0.077392338,0.031800883,0.047636231,-0.009708738,-0.043748202
21760,-0.079145211,-0.003834096,-0.081760235,-0.031208233,-0.040985386,-0.046050665,-0.038735031
21761,-0.055156741,-0.104465581,-0.092948584,-0.051357497,-0.043499412,-0.033075577,-0.026506007
21762,-0.104171415,-0.121883119,-0.108259724,-0.104635895,-0.081714311,-0.073715009,-0.053381342
21763,0.035924722,-0.131739185,-0.117515295,-0.132454687,-0.121648723,-0.109847746,-0.096925499
21764,-0.041387947,-0.166005398,-0.133144505,-0.09960834,-0.076845931,-0.086395214,-0.075597798
21765,-0.079153398,-0.085804439,-0.065622439,-0.02576145,0.001858184,0.00345185,-0.003413382
21766,-0.029945119,-0.034086133,-0.049124578,-0.023841097,-0.000201753,-0.01944815,-0.011572098
21767,-0.06974998,-0.088778044,-0.092218882,-0.073634866,-0.057577175,-0.03975319,-0.044781946
21768,-0.106747039,-0.080486683,-0.071465334,-0.040033529,-0.04649493,-0.048019024,-0.041718703
21769,-0.129727446,-0.1294583,-0.130872275,-0.079777548,-0.080731264,-0.068326632,-0.061284853
21770,-0.122984397,-0.117849244,-0.111797591,-0.059486991,-0.039809219,-0.041294652,-0.042423986
21771,-0.108564762,-0.086147655,-0.128087968,-0.043158453,-0.03444623,-0.092687083,-0.091633089
21772,-0.073956022,-0.048685795,-0.021641323,-0.029973446,-0.008106653,-0.008905034,-0.013606912
21773,-0.071151633,0.107509916,-0.001404174,-0.053572851,0.00177196,0.004831796,0.020280991
21774,-0.048805838,-0.08633726,-0.053104118,0.06299403,0.074489446,0.059589126,0.023678944
21775,-0.016795054,-0.102492133,-0.089467151,-0.069157223,-0.079756489,-0.071587891,-0.06577833
21776,-0.039838934,0.120468072,-0.04224466,-0.025897874,0.017667721,0.044561653,0.017072382
21777,-0.120308463,-0.134087594,-0.126392232,-0.128287601,-0.140059654,-0.128243542,-0.107142937
21778,-0.034687061,-0.096723095,-0.073390243,-0.071276423,-0.062248082,-0.066915592,-0.059392585
21779,-0.091790419,0.015859868,-0.02261292,-0.023606428,0.002669992,0.009448279,-0.003296434
21780,-0.121179186,-0.108484467,-0.095633247,-0.060546068,-0.050236178,-0.061950158,-0.074129227
21781,0.032053047,0.138225859,0.071506848,0.068370592,0.029913192,0.010391876,-0.01914359
21782,-0.109267968,-0.108893036,-0.092640424,-0.109879991,-0.09048888,-0.082408898,-0.062528694
21783,-0.092133461,-0.131584672,-0.115755926,-0.057139343,-0.034253459,-0.030092905,-0.034287409
21784,-0.013975128,-0.053308486,-0.017456006,0.035319818,0.022738238,0.00803169,0.001631932
21785,-0.014444609,0.023516645,-0.008326712,0.036686066,0.022960028,0.009196356,0.002362293
21786,-0.139976114,-0.074528368,0.090152159,-0.058898633,-0.030287134,-0.037183511,-0.037096009
21787,-0.076356953,-0.062124133,-0.082396075,-0.070183095,-0.053180786,-0.053384516,-0.050315866
21788,0.018445721,0.013963118,0.010045636,0.101840978,0.125473479,0.074910668,0.059200889
21789,-0.092777788,-0.129120351,-0.123908074,-0.075161472,-0.100757848,-0.089574107,-0.098999285
21790,-0.080330395,-0.058693884,-0.07420626,-0.066170604,-0.045308817,-0.039353024,-0.031502266
21791,-0.149582977,-0.096537917,-0.096711156,-0.137028654,-0.111591777,-0.103373879,-0.086089691
21792,-0.102719892,-0.101301029,-0.076756564,-0.077792547,-0.068765364,-0.075366532,-0.063331245
21793,-0.159130174,-0.106818697,-0.104246819,-0.105268974,-0.080431743,-0.074256324,-0.059869786
21794,-0.110552659,-0.122820021,-0.102513778,-0.065681248,-0.0842447,-0.077550489,-0.074949271
21795,-0.055886787,-0.089610854,-0.063759455,-0.037364894,-0.030267985,-0.031752288,-0.039076747
21796,-0.09308934,-0.095283949,-0.063545333,-0.066399709,-0.064585423,-0.07056299,-0.065708
21797,-0.061131256,-0.050643206,-0.050264338,0.010621439,-0.021194324,-0.016241259,-0.02116872
21798,-0.099347656,-0.095109496,-0.070062738,-0.075734483,-0.067652856,-0.067766269,-0.068935572
21799,-0.049865518,-0.071837965,-0.071315576,0.00223965,-0.004238922,-0.04240195,0.019662966
21800,-0.100740183,-0.095346866,-0.072408338,-0.077877836,-0.068070233,-0.072383656,-0.064986093
21801,-0.067264021,-0.029245972,-0.083823043,-0.01613154,-0.010384057,-0.010910698,-0.01334293
21802,-0.10035067,0.075348051,-0.0775201,-0.078644207,-0.083536215,-0.063741234,-0.065412851
21803,-0.022254221,-0.076547063,-0.061538645,0.019448728,0.031358095,-0.011681475,-0.021286011
21804,-0.031837797,-0.006414728,-0.040753111,0.011724076,0.00157587,-0.012872187,-0.030783369
21805,-0.071819299,-0.054656234,0.008108178,0.039367216,0.034461332,0.007546514,-0.038361629
21806,-0.098740741,-0.005958314,-0.07591073,-0.057710639,-0.060188883,-0.075939494,-0.079618486
21809,-0.082221132,-0.07702922,-0.082695127,-0.05345749,-0.044355557,-0.031568633,-0.034461411
21810,-0.088226449,-0.040346062,-0.09071162,-0.059171048,-0.054916207,-0.05843087,-0.047891577
21812,-0.132107571,-0.096944922,-0.03025565,-0.096319211,-0.115151053,-0.103966817,-0.092066813
21813,-0.072382561,-0.057306187,-0.080922823,-0.06190797,-0.047967934,-0.043543142,-0.040640806
21814,-0.068696394,-0.099087928,-0.07055047,0.044722981,0.043047042,0.030376336,0.017741245
21815,-0.073517185,-0.06895616,-0.077141537,-0.054271454,-0.044842711,-0.026943603,-0.028451564
21816,-0.068777915,-0.010618182,-0.070920979,-0.024194967,-0.008386532,-0.008525685,-0.016285497
21817,-0.062424755,-0.053176471,-0.086814279,-0.02237173,-0.018157884,-0.02602285,-0.027436044
21818,-0.102483759,-0.115165072,-0.109340358,-0.110216731,-0.095513141,-0.09346106,-0.086531183
21819,-0.093137048,-0.009161176,0.00851368,-0.052924338,-0.034524416,-0.023227406,-0.050204386
21820,-0.076961414,-0.062721029,-0.069701868,-0.071393928,-0.061920712,-0.054880866,-0.08851398
21821,-0.038425004,-0.04975279,-0.062796643,-0.030480783,0.006220718,0.013449976,0.01255502
21822,-0.072050348,0.064424876,-0.028954193,-0.063058573,-0.029158071,-0.017050228,-0.019146277
21823,-0.059752145,-0.09925767,-0.083096065,-0.013400582,-0.022265084,-0.020601105,-0.056273375
21828,-0.121030239,-0.09908451,-0.065505079,-0.111588574,-0.073815327,-0.058694135,-0.02280754
21829,-0.050500468,-0.063118116,-0.030316801,-0.02167014,0.003613331,-0.046074451,-0.035381407
21830,0.063136971,-0.044527298,0.072151939,0.161182286,0.127626393,0.077336568,0.033434152
21831,0.067352222,-0.010439911,0.093807711,0.166538918,0.140899658,0.111605654,0.043234687
21832,0.060598952,-0.009036067,0.109783534,0.159749868,0.133604042,0.112062707,0.036944706
21833,0.016549155,-0.052788322,0.045307516,0.163919254,0.089780746,0.060875333,0.003415337
21834,-0.000695106,-0.060341645,0.035134344,0.139223359,0.061539267,0.026529161,-0.02184466
21835,0.009810122,-0.048220278,0.044251609,0.158232664,0.080150209,0.050771673,-0.010827772
21836,0.038614309,-0.041664678,0.049471567,0.13243462,0.118020262,0.069632994,0.020412331
21837,0.045867835,0.024584881,0.143974268,0.181273797,0.128813562,0.045857322,0.020999098
21838,0.044654496,-0.037288533,0.069800701,0.145046865,0.113791023,0.062712857,0.04978825
21839,0.001547541,-0.070820258,0.021419848,0.126739929,0.061708482,0.028213795,-0.011959236
21840,-0.016609434,-0.082136057,0.004809725,0.119378849,0.096512151,0.039767233,-0.016765036
21841,0.076245409,-0.046764052,0.06570662,0.144487288,0.130556606,0.097788674,0.039050661
21842,0.084048774,-0.015862749,0.113924928,0.205326481,0.174182429,0.120710744,0.065745846
21843,-0.01166022,-0.050970956,0.061938219,0.074236431,0.019112369,-0.021299214,-0.020642938
21844,0.038708847,-0.077349179,-0.022079644,0.002308217,-0.02289057,-0.023666056,-0.002564847
21845,-0.011956647,-0.07380761,-0.019878963,-0.014659187,-0.021709564,-0.020746441,-0.009632919
21846,0.041582418,0.027966463,0.131747324,0.175088909,0.129174148,0.046300631,0.024639531
21847,0.081624729,0.010475094,0.106476809,0.230321295,0.19283514,0.127694212,0.037933186
21848,0.082437915,0.000442036,0.125922954,0.180648443,0.149218274,0.129019829,0.055211844
21849,0.052699872,0.014479425,0.140568955,0.173150202,0.128264127,0.064056262,0.032630482
21850,0.047872447,0.055752496,0.112829382,0.16119265,0.130342109,0.06805305,0.034506816
21851,-0.03807636,-0.063403771,-0.000686852,0.024066092,-0.024845537,-0.032490757,-0.044507297
21852,-0.002566532,-0.018671455,0.100870283,0.083348172,0.019127889,-0.022711979,-0.020360716
21853,0.066309518,-0.004279754,0.149822157,0.188529982,0.157392258,0.064392475,0.056957826
21854,0.027848609,0.054680564,0.108155403,0.150181448,0.111701301,0.039496859,0.012483853
21855,0.051927552,-0.000517429,0.142406965,0.178287541,0.137887356,0.054192044,0.041452611
21856,-0.000558853,-0.072827346,0.068687051,0.056382676,0.045035773,0.039481963,-0.008485209
21857,-0.0152326,-0.024515203,0.03606909,0.199379452,0.119250823,0.044711105,0.016052792
21858,0.019246061,-0.005086551,0.067645506,0.200632979,0.156930521,0.0406241,-0.002756558
21859,0.047367041,-0.044617299,0.117907741,0.155801364,0.130870494,0.100976585,0.023571523
21860,0.076146321,-0.018234582,0.037512571,0.125843918,0.10724348,0.081054726,0.070388981
21861,0.020244899,-0.006138364,0.075098792,0.169491044,0.132086534,0.030230878,-0.011442611
21862,0.061754023,-0.026022573,0.097613207,0.225606891,0.211910609,0.140775675,0.059748489
21863,0.040854264,0.018835162,0.043339214,0.082022465,0.03874382,0.027828392,0.018587919
21864,0.006166125,-0.057224431,0.077786036,0.089090265,0.083028882,0.060988072,-0.015297031
21865,-0.004380376,-0.072562132,0.024266206,0.019044689,-0.008186616,-0.038802148,-0.006650587
21866,0.037345183,-0.067391144,0.037087971,0.050083254,0.044845614,0.055077456,0.025452544
21867,-0.013788045,-0.050702995,0.031173465,0.072566677,0.063193175,0.036584858,0.01748936
21868,0.011225571,0.003672018,0.074934822,0.088098774,0.024605297,0.006436004,0.003439656
21869,-0.026097339,-0.065133481,0.004471286,0.029903869,0.039935193,-0.006811651,-0.025038181
21870,0.072464109,-0.04849548,0.053487928,0.090906344,0.067865264,0.052076634,0.043749623
21871,-0.012550846,0.012650535,0.115127419,0.103894821,0.037200285,0.019186371,-0.004615453
21872,0.045082567,-0.048744595,0.055981005,0.086831858,0.074272141,0.053712871,0.030515435
21873,0.06736145,-0.047415033,0.053661091,0.094388914,0.067632034,0.043985396,0.042988203
21874,0.021161072,0.015299172,0.105014662,0.199714772,0.113770704,0.030322432,-0.006302919
21875,-0.016519738,-0.078603921,0.029317012,0.038526883,0.044129951,0.027956347,-0.026981645
21876,0.073252046,-0.043780114,0.082261075,0.145029599,0.128051027,0.080819807,0.061848251
21877,0.050939849,-0.075684866,0.064466613,0.077342566,0.064554349,0.047116609,0.022470038
21878,-0.005396393,-0.06530193,0.017374855,0.032978506,0.002248475,-0.025469378,-0.008874523
21879,0.055236116,-0.054483673,0.110670224,0.127883262,0.08543302,0.037103327,0.020633783
21880,0.006196062,-0.061040498,-0.002642516,-0.037509721,-0.041529427,-0.045248733,-0.038363845
21881,0.0947286,-0.049790791,0.055788421,0.109577112,0.080448054,0.038544648,0.03915071
21882,0.094125046,-0.023693705,0.039704219,0.130703823,0.112672452,0.09157135,0.089904156
21883,0.018344933,-0.049449416,0.110243482,0.16046463,0.128589936,0.091625908,0.014101436
21884,0.088929667,-0.01718981,0.059099894,0.143439314,0.149480957,0.125938393,0.071596244
21885,0.042546763,-0.050932061,0.050290316,0.150777559,0.110890322,0.027088726,-0.013881109
21886,0.002674118,-0.097830915,-0.018957197,0.085502944,0.071225237,0.031219493,-0.021244468
21887,0.041041302,-0.018130737,0.088303295,0.181049026,0.088094903,0.038841963,-0.012766765
21888,0.049615114,-0.02878321,0.029567851,0.141606326,0.106788714,0.059005179,0.023783841
21889,-0.005280797,0.015430695,0.089505191,0.090829047,0.056391029,0.029353101,0.016600233
21890,-0.025910508,-0.03333105,0.061656641,0.124817602,0.079400488,0.016191667,-0.028807288
21891,-0.020823753,-0.034228724,-0.013807554,0.003101795,0.002734376,-0.012056237,-0.022224626
21892,0.003121776,-0.044740532,0.007581801,-0.020564958,-0.026054972,-0.03145223,-0.012597391
21893,0.043008858,-0.058982209,0.088617861,0.095777556,0.068365448,0.030165803,0.008153204
21894,0.002137843,-0.048400243,0.09289194,0.128187737,0.116435308,0.067482713,-0.000396138
21895,0.059413115,-0.021394435,0.068867921,0.194555601,0.097361441,0.054014683,0.001036951
21896,0.074414702,-0.025974185,0.048323285,0.121612494,0.100265245,0.078914249,0.055050238
21897,0.022284952,-0.066725114,0.02882379,0.035087141,0.030651572,0.040603708,0.008447844
21898,0.005834126,-0.043464491,0.07659129,0.099738623,0.090773225,0.00928469,0.001914981
21899,0.057295064,-0.013856922,0.044167632,0.115444531,0.088436336,0.074703226,0.063337791
21900,-0.000350515,-0.017594054,0.081675877,0.111660908,0.059085068,0.03027909,-0.006051594
21901,0.050176568,-0.04732911,0.043305465,0.115961406,0.094601239,0.059195015,0.044310392
21903,0.01833034,-0.05479701,-0.00180718,0.066712263,0.046506006,0.026341496,0.025394003
21904,-0.007082858,-0.076005154,-0.030725165,0.033408735,0.02380815,0.004396918,-0.015372236
21905,0.026207111,-0.020305061,0.012497833,0.07103244,0.050244386,0.032117862,0.037906987
21907,-0.008618988,-0.049873622,0.002154272,0.027090186,0.040207594,0.031230618,-0.004638005
21911,0.057626403,-0.056868618,0.010781858,0.029413738,0.033662586,0.025384642,-0.007438466
21912,0.098124148,-0.030684369,0.071136132,0.162222626,0.16258519,0.139642712,0.074643525
21915,0.045744663,-0.002431986,0.093987829,0.148751736,0.111967637,0.057487471,0.018625359
21916,-0.011249874,-0.067226982,-0.011059704,0.030887119,0.060486657,0.037626337,0.023738501
21917,0.024034043,-0.013356273,-0.029083794,-0.013208202,-0.010698479,-0.021387849,-0.022560313
21918,0.080344382,-0.053332636,0.090871932,0.182342781,0.160015328,0.126903321,0.041543077
21919,0.090220488,-0.040418698,0.075981689,0.154130834,0.120531692,0.106890708,0.054850063
21920,0.020765754,-0.015124842,0.053994976,0.09343848,0.008573308,-0.014912017,0.022235171
21921,-0.07744521,-0.034598171,-0.016860638,-0.058282278,-0.074629904,-0.066196721,-0.063380191
21922,-0.020270468,-0.072592934,-0.031129918,-0.005785232,0.004005486,-0.015788869,-0.006320296
21923,0.06994636,-0.047112328,0.05725478,0.13378692,0.063203135,0.052099167,0.018270577
21924,0.021421194,0.003718429,0.134154935,0.109297101,0.042054618,0.00097698,0.01840952
21925,0.006407177,-0.046705549,0.075300293,0.101640265,0.087325953,0.058184577,-0.004647169
21926,0.016077754,-0.048026848,0.009077575,0.149816941,0.139326697,0.110090903,0.042325205
21927,0.072246117,-0.006032169,0.092625732,0.188879116,0.159739459,0.118431391,0.062066362
21928,-0.001568749,-0.086674241,-0.042872579,0.058942054,0.046210386,0.001691423,-0.01048507
21929,0.002356786,-0.068487933,-0.021490944,0.075764944,0.075055877,0.06048204,0.025967185
21930,-0.004625392,-0.052470672,0.027436227,0.116499856,0.044303618,0.012206926,-0.022353611
21931,0.046076021,-0.05021975,0.028548859,0.156284149,0.127396797,0.082544399,0.039942886
21932,0.029434423,-0.046327571,0.124256043,0.161359497,0.107342232,0.032956863,0.023925993
21933,0.024671619,-0.015576382,0.113643534,0.107433914,0.072936598,0.006588204,-0.005668486
21934,-0.004789203,-0.021481347,0.066617058,0.204530329,0.146484915,0.100455456,0.044225484
21935,0.066867017,0.014244821,0.130137136,0.24839181,0.184167533,0.119059631,0.046593507
21936,0.024362663,0.036913898,0.112680267,0.101279754,0.092487071,0.024365967,0.010888929
21937,0.02042701,-0.032116301,0.055408949,0.068519259,0.014148667,-0.047679212,-0.03994
21938,0.015133693,-0.05091785,-0.00021037,0.131462554,0.086610466,0.055220509,0.016713153
21939,0.065398974,-0.060727899,0.012139728,0.103157051,0.073210314,0.054394181,0.033875421
21940,0.003416579,-0.068511189,0.049109172,0.09443798,0.063797186,0.04012548,0.001762844
21941,0.027846376,-0.035924971,0.011683171,0.101401613,0.080021795,0.02831335,0.013384681
21942,0.045485957,-0.041301611,0.104183387,0.102349872,0.08030352,0.051354881,0.034046818
21943,0.008573923,-0.021827813,0.069002391,0.117975242,0.065818421,0.044671236,-0.02492162
21944,0.052158195,-0.068516197,0.107587453,0.122399894,0.081458665,0.015136341,0.01593946
21945,-0.004284741,0.007920729,0.077263521,0.035653471,0.008703654,0.0151686,-0.012852617
21946,-0.079100096,-0.074966314,0.045562916,0.008528788,0.002838723,-0.01931995,-0.041433897
21947,0.014864427,-0.010217935,0.12618529,0.140231639,0.06018346,-0.013326421,0.016131782
21948,-0.030858487,-0.024343287,0.097259151,0.182041787,0.089651236,0.066027729,0.015188337
21949,0.029699912,-0.056517092,0.085195718,0.097147965,0.070860803,0.034527866,-0.004270657
21950,0.004119871,-0.037632263,0.017807193,0.038404001,0.038124355,-0.016060938,0.001895858
21951,0.029707772,-0.066130941,0.01168519,0.078108449,0.073295899,0.052001518,0.039402103
21952,0.000153781,-0.063540802,0.033025343,0.079162544,0.054286862,0.064563353,0.012159299
21953,0.018072404,-0.008772254,0.04896348,0.142775669,0.080467455,0.038759056,-0.002496552
21954,0.019853294,0.049446868,0.065277884,0.086674893,0.065513727,0.017725103,0.04671767
21955,0.046335089,-0.006926691,0.08530916,0.211978878,0.175040976,0.101170909,0.036262315
21956,-0.05119146,-0.100550068,-0.052670463,0.021195222,-0.007892685,-0.056451491,-0.043758802
21957,-0.046240074,-0.038288104,-0.017220862,-0.026429188,-0.037612186,-0.046230498,0.041161571
21958,-0.045049003,-0.018762547,-0.004479824,0.036961363,0.037268398,0.009447208,0.017639643
21959,0.038737633,-0.056089953,0.086565959,0.068370589,0.024971562,-0.006613077,0.015954267
21960,0.079734446,-0.045418763,0.073094351,0.086928372,0.059627587,0.030598909,0.031543686
21961,-0.013417495,-0.071310321,-0.002908787,0.06680467,0.026822983,0.003997457,-0.036278712
21962,0.033570891,0.035657449,0.126781257,0.217800186,0.153268285,0.066785406,0.02016942
21963,0.064399506,-0.041224219,0.049888325,0.179145037,0.144526936,0.088313182,0.043892368
21964,-0.05883118,-0.054702221,0.012898387,0.034236447,0.008173724,-0.052701935,-0.051484743
21965,0.000280256,-0.017754361,0.032152211,0.110456536,0.038340146,0.023868771,-0.017926471
21966,0.010782447,0.059534595,0.114431698,0.235043038,0.188945205,0.12183753,0.068523431
21967,-0.004899025,0.027443861,0.14352956,0.143258686,0.066302706,0.027363724,-0.003153385
21968,0.046990216,0.204236911,0.050199111,0.092224012,0.075083338,0.040536589,0.005505532
21969,-0.012842463,-0.064931879,-0.031196299,0.035660778,0.034541767,0.004472427,-0.006456609
21970,0.015331416,-0.069290872,-0.00000485,0.111101614,0.082295759,0.074370242,0.01531449
21971,0.049385,-0.062626833,0.020138503,0.120170488,0.087068272,0.033063817,0.009303548
21972,0.025424724,-0.011486178,0.088106406,0.202084518,0.114528771,0.075544423,0.002786307
21973,-0.018725786,-0.011015196,0.100373457,0.107271637,0.09297058,0.044888842,0.003250349
21974,-0.051244883,0.011869609,0.060995973,-0.009896047,-0.043368489,-0.032297089,-0.029196937
21975,0.059184231,-0.04988071,0.045396427,0.172976044,0.122288367,0.054952012,0.036597281
21976,-0.001140085,-0.061635578,-0.000415565,0.004523046,-0.01163951,-0.009311858,-0.00668611
21977,0.057375608,-0.012906505,0.070869584,0.208690076,0.154642241,0.121908188,0.061995726
21978,0.027592207,-0.012447701,0.028814403,0.03784888,0.008071465,-0.003216446,0.014514516
21979,0.036508726,-0.04413578,0.099024126,0.15837891,0.13573098,0.034893231,0.011238337
21980,0.005729656,-0.039906353,0.007461765,-0.011541136,-0.029570446,-0.021559731,-0.021644712
21981,-0.011200669,-0.086945472,-0.011006984,0.04764394,0.021324003,0.005584013,-0.006565914
21982,0.015570945,-0.051670282,0.053543279,0.09507223,0.071631247,0.061500609,0.033122944
21983,0.046880918,-0.060943051,0.057197852,0.114119039,0.087761711,0.047441706,0.037196075
21984,-0.003973059,-0.070977487,0.055319436,0.066863999,0.033910575,-0.017434207,-0.030602765
21985,0.061600037,-0.065270415,0.031321714,0.127688376,0.09496912,0.067226334,0.053810287
21986,0.089689926,-0.038035254,0.06964734,0.227301668,0.22850888,0.177604896,0.12461737
21987,0.000434115,-0.029445438,0.068559543,0.123174897,0.087141278,0.027779097,0.011888049
21988,0.069164328,-0.044462485,0.037731711,0.166218212,0.140196947,0.093878012,0.04733763
21989,0.056557312,-0.021384597,0.137297911,0.190596669,0.108905141,0.056108578,0.032235476
21990,0.019343811,-0.054479594,0.005714068,0.111866755,0.068343167,0.006360152,-0.016579121
21991,-0.011205903,-0.059725483,-0.017029486,-0.031415909,-0.033995378,-0.034958268,-0.010040917
21992,-0.007162941,-0.023715242,0.076493829,0.046892818,-0.008853788,-0.04581854,-0.042105305
21993,0.072883349,-0.034881571,0.088569563,0.205373418,0.180641424,0.137106636,0.06601374
21994,0.03831066,-0.033886409,0.01311652,0.126177756,0.085094629,0.052088361,0.02839333
21995,-0.051589113,-0.060425233,-0.059393872,0.011202384,0.017709294,-0.019913689,-0.017258185
21996,-0.040822137,-0.08729989,-0.033645347,0.042849143,-0.032664914,-0.03510724,-0.041195553
21997,-0.007983396,-0.081343669,0.019363225,0.085620101,0.076777304,0.038652197,0.028546302
21998,0.031449944,-0.007999366,0.067619005,0.071002761,0.038116116,0.028629272,0.019799149
21999,0.033046025,-0.040626704,0.089288897,0.144772568,0.079311802,0.032666976,0.014355029
22000,0.05522797,-0.026221359,0.04072861,0.154444148,0.119029889,0.061221849,0.030582615
22001,0.036976193,-0.012699197,0.079847804,0.176796647,0.148588466,0.065335529,0.03851189
22002,0.029254443,-0.032271422,0.089365926,0.089761011,0.081417193,0.038396594,0.017963355
22003,0.014788699,-0.02870597,0.053623783,0.152456449,0.129001145,0.084459174,0.059817022
22004,-0.002774449,-0.039547505,0.096606358,0.088541858,0.056203075,0.036995559,-0.007902617
22005,-0.045515589,-0.06250373,0.065910214,0.041032514,0.0362582,0.013661772,-0.014254982
22006,0.001738931,0.014819789,0.10113429,0.173108665,0.115705575,0.057962855,0.008384792
22007,0.049984581,-0.030170744,0.078756471,0.189843497,0.131240671,0.075217309,0.048971987
22008,0.053296172,-0.046938216,0.035417175,0.08320789,0.081597057,0.038050893,0.034132087
22009,0.004276284,-0.102165829,-0.066443937,0.073000195,0.092337546,0.068696176,0.055211616
22010,0.020289863,-0.066595587,0.028807319,0.079216735,0.049691647,0.027187376,0.009362746
22011,0.068689165,-0.005578994,0.090374873,0.214829781,0.157205632,0.131977077,0.070408133
22012,0.053815585,0.00578401,0.038624554,0.071664322,0.066289398,0.040984755,0.026288403
22013,-0.040830939,0.04176739,-0.002201843,0.008122031,-0.018766772,-0.067182928,-0.062263985
22014,0.041992232,-0.047006488,0.101262679,0.170978859,0.150408775,0.091941142,0.056316193
22015,0.048748343,0.016419559,0.046759293,0.051192379,0.047630263,0.028025706,0.0299373
22016,0.062066717,-0.004504599,0.108914893,0.227754051,0.211985029,0.14931655,0.087941397
22017,-0.004122374,-0.071535798,0.104723228,0.147444552,0.096951269,0.035125462,0.025996007
22018,0.068352885,-0.039834091,0.088551874,0.098074799,0.080475554,0.033494021,0.051928122
22019,-0.034912251,-0.086271009,-0.051810674,0.023765799,0.033234792,-0.004880598,-0.038741439
22020,-0.034782486,-0.02543466,0.090185296,0.103371579,0.079847151,0.029234212,-0.008810598
22021,0.003598807,-0.005925924,0.113764391,0.096085481,0.030905195,-0.020817923,0.005989166
22022,-0.057943908,-0.091452104,-0.000426502,0.022197075,-0.029482893,-0.032170888,-0.05204564
22023,-0.045089541,-0.094603966,-0.060302293,0.032182065,0.062192875,0.013036125,-0.009804507
22024,-0.024935299,0.004030586,0.06986285,0.121290244,0.063240813,0.021870769,-0.004772447
22025,0.083073469,-0.01198922,0.074744509,0.294053708,0.268678969,0.194343414,0.113649237
22026,0.088081399,-0.045262647,0.049407455,0.179690631,0.139358976,0.073205847,0.049078293
22027,0.042719329,0.14465083,0.036357646,0.09183005,0.068206517,0.069522828,0.047565571
22028,0.059980186,-0.034073978,0.138093384,0.214386134,0.145906846,0.046221855,0.077955398
22029,-0.09283699,-0.091289336,-0.050022799,-0.050908648,-0.069607068,-0.08240178,-0.07782051
22030,-0.019468977,-0.057522372,0.079632285,0.111756395,0.035720031,0.004924757,-0.031093387
22031,0.013013146,-0.051721756,0.022928348,0.066575922,0.057621312,-0.005831966,0.008734789
22032,0.036950002,-0.016562418,0.093673451,0.15222477,0.050754068,0.024376774,-0.008466783
22033,-0.0000489,-0.034825999,0.017012893,0.121048949,0.075251664,0.027901352,-0.006586191
22034,0.006307952,-0.014877964,0.118022183,0.160867128,0.144296436,0.080355471,0.020773588
22035,0.075313442,-0.024827532,0.069816033,0.152077627,0.15129899,0.135008287,0.095100001
22036,-0.003212735,-0.036518695,0.016269508,0.043312452,0.024954131,-0.006961414,-0.007132773
22037,0.032590234,-0.010361461,0.081686328,0.192450589,0.153464119,0.058839959,0.022059497
22038,0.050324977,-0.001939221,0.020761025,0.031138041,0.021896745,0.064213093,0.015816803
22039,-0.029356625,-0.042417957,0.008044433,0.026920786,0.026254524,0.004793641,-0.003711404
22040,0.067572932,-0.05168326,0.044523205,0.189781448,0.184902164,0.148288236,0.05877058
22041,0.012981511,-0.02086703,0.013011803,0.060686846,0.017770749,0.007662865,-0.016425467
22042,0.064928214,0.043672301,0.122273593,0.194139658,0.108667788,0.040637142,0.007382897
22043,-0.077151706,-0.108408292,-0.024261316,0.046547306,-0.013077558,-0.050606596,-0.059058095
22044,0.090172619,-0.022363386,0.050904215,0.161903378,0.120353752,0.100252064,0.084644102
22045,0.019171697,-0.019108538,0.06921905,0.02827957,0.016118249,0.016935451,0.013859148
22046,0.034829737,0.148881144,0.036509999,0.098668338,0.062245742,0.050556331,0.017040673
22047,0.09998049,-0.039029964,0.058866185,0.131443887,0.127540455,0.119314059,0.100332169
22048,-0.01458854,-0.02123784,0.049475002,0.110333208,0.073996402,0.04940916,-0.014054319
22049,0.025989026,-0.071559337,0.011837208,0.062123944,0.051532349,0.040578422,0.026309928
22050,0.07713356,0.00186393,0.071638415,0.148329916,0.128667936,0.099434748,0.05630428
22051,0.008692296,-0.057193515,-0.003419534,0.128063632,0.093252496,0.063471868,0.004696487
