fid,ndvi_1,ndvi_2,ndvi_3,ndvi_4,ndvi_5,ndvi_6,ndvi_7
345,0.274852651,0.125890607,0.140049355,0.441654856,0.367368274,0.31982737,0.270639105
346,0.254164297,0.135825343,0.183451542,0.430587262,0.343032549,0.262900932,0.216783942
347,0.265956135,0.195825293,0.224848426,0.429466877,0.367538418,0.321492532,0.257147817
348,0.262120532,0.117926752,0.108497358,0.420570002,0.35235811,0.305308397,0.241073337
349,0.207046162,0.196480103,0.217444185,0.32533228,0.288550452,0.282839595,0.222561262
350,0.225376282,0.256832164,0.329169347,0.252374276,0.256551551,0.251270183,0.259679644
351,0.238756145,0.127783741,0.136703815,0.428532197,0.368903691,0.318152305,0.264442032
352,0.248430706,0.126551534,0.143144414,0.412915428,0.348877004,0.304783154,0.262362892
353,0.286279586,0.153840504,0.151588048,0.432011979,0.375764617,0.32906429,0.277897953
354,0.229616873,0.124545044,0.142904337,0.384154134,0.324096525,0.274851999,0.231290099
355,0.282415164,0.129698549,0.109052493,0.413061071,0.378657362,0.347031289,0.301204746
356,0.282515716,0.122918254,0.134435151,0.423398091,0.376062871,0.335270518,0.287568091
357,0.205374378,0.190468592,0.147745987,0.233147398,0.234970701,0.240534873,0.211362785
358,0.270891007,0.131163911,0.151288118,0.436899007,0.357718248,0.310715166,0.265970795
359,0.219004352,0.168705586,0.132117249,0.329283274,0.272333164,0.248046551,0.218601552
360,0.11608479,0.199596278,0.23871107,0.203894124,0.16508457,0.194505298,0.181707713
361,0.142329913,0.145938624,0.114440516,0.173700531,0.177701439,0.187730095,0.172030962
362,0.111100745,0.112550123,0.098184929,0.170362845,0.144460014,0.134848575,0.124908668
363,0.246729728,0.196684057,0.129201098,0.411063191,0.35272634,0.320514951,0.256168016
364,0.273121177,0.145620446,0.119250235,0.371053305,0.324727325,0.304962529,0.244061455
365,0.272670341,0.12615487,0.142014187,0.419138425,0.370087433,0.315850096,0.275524194
366,0.29020906,0.137826621,0.119754372,0.426342522,0.382406508,0.346472114,0.306936867
367,0.244635429,0.128023564,0.128525428,0.42320132,0.339517012,0.307679996,0.267898181
368,0.248785315,0.197405523,0.174072053,0.342361202,0.314236594,0.272485598,0.249654649
369,0.23471708,0.151678213,0.176251287,0.346164571,0.331026854,0.305596165,0.268175162
370,0.262280137,0.129366675,0.131033021,0.427380983,0.366972468,0.3252987,0.277766692
371,0.240579362,0.293982897,0.307784847,0.310139164,0.346030328,0.222117488,0.209584443
372,0.241726951,0.217475093,0.243875588,0.330327299,0.266657485,0.246310775,0.20222929
373,0.243738577,0.16053394,0.174614494,0.400907345,0.309879481,0.249582667,0.217832196
374,0.283313933,0.210129942,0.158538864,0.383432981,0.344843898,0.317047193,0.256244688
375,0.263563146,0.181806379,0.234772265,0.36802415,0.331483946,0.309125995,0.269084573
376,0.252641091,0.194502293,0.228276041,0.412034623,0.356939532,0.29973354,0.24145354
377,0.254877865,0.14995339,0.15731179,0.384377088,0.34040785,0.304399407,0.259620393
378,0.286399664,0.150869086,0.169103869,0.424418068,0.36982211,0.324673364,0.267384851
379,0.256044303,0.253062392,0.191934836,0.367305431,0.313430144,0.280688677,0.236247058
380,0.260422939,0.12541638,0.113291777,0.44180082,0.335024433,0.291867388,0.255167
381,0.310085056,0.179797587,0.233102323,0.448927692,0.372056995,0.319979848,0.276128177
382,0.219476139,0.177695085,0.120690689,0.107056788,0.126727951,0.11349897,0.115654057
383,0.241065614,0.149179638,0.146132247,0.40525826,0.343884586,0.295635878,0.246161972
384,0.221496996,0.126020671,0.120922948,0.377132482,0.314020253,0.285993379,0.224472752
385,0.243030454,0.160014657,0.125971795,0.402917962,0.328322886,0.275069563,0.22768504
386,0.210777116,0.139316041,0.176512428,0.32147841,0.247936817,0.220139661,0.185956232
387,0.192619721,0.131393262,0.127137269,0.302335601,0.26828997,0.241334698,0.204520736
388,0.2273482,0.224878501,0.148576435,0.345504363,0.309129709,0.285116331,0.241893779
389,0.255336871,0.19904262,0.195840513,0.454837524,0.378105243,0.31282529,0.215031231
390,0.221769648,0.221676361,0.145463137,0.323969778,0.289328011,0.263975632,0.240894044
391,0.207497756,0.1858925,0.165392872,0.336169593,0.288821822,0.272673717,0.219499709
392,0.23961682,0.179029357,0.225370066,0.36928701,0.318425483,0.283832546,0.245067888
393,0.289947448,0.129760146,0.173242807,0.440888496,0.373084347,0.316440613,0.269783981
394,0.24690094,0.149738036,0.147874056,0.37270496,0.322318559,0.276216078,0.23716611
395,0.243277657,0.177141012,0.180185751,0.289766968,0.268151794,0.260903452,0.228011137
396,0.169164481,0.25598064,0.195726132,0.258691126,0.264723146,0.195881117,0.178204162
397,0.283818924,0.186728441,0.125666773,0.36283951,0.329399852,0.320470882,0.287216852
398,0.273423581,0.15009714,0.150913349,0.421993511,0.3657106,0.331793682,0.275892408
399,0.306617242,0.231282488,0.205008284,0.430728469,0.397108547,0.388343257,0.333096295
400,0.22992289,0.130450774,0.126706193,0.335145995,0.281258921,0.254809758,0.243673105
401,0.258946469,0.131816136,0.140976435,0.417338879,0.360689701,0.313680978,0.274331292
402,0.21618384,0.252284025,0.152419398,0.430953189,0.361797162,0.31980941,0.258502615
403,0.167183047,0.207803423,0.13862543,0.274013204,0.240575038,0.242497094,0.184188473
404,0.213457468,0.171899393,0.192697612,0.323682603,0.282719079,0.251901847,0.227620341
405,0.244341976,0.135965324,0.140283054,0.401653175,0.317085559,0.285630584,0.246180443
406,0.267035861,0.133398032,0.143657667,0.405897152,0.326739972,0.28035659,0.22219402
407,0.234615076,0.138383467,0.159007731,0.380560185,0.325898644,0.287049261,0.241344649
408,0.238182652,0.146892069,0.13396319,0.376315705,0.316565165,0.276261641,0.23198009
409,0.238288554,0.123591228,0.144688144,0.445815424,0.371895924,0.318057217,0.268019014
410,0.246763567,0.192441657,0.200086169,0.422883656,0.315279061,0.274046454,0.234884431
411,0.135958419,0.146803843,0.192817334,0.278801279,0.313607095,0.232690178,0.226515959
412,0.119545868,0.18140092,0.140301504,0.15340746,0.146169544,0.144594999,0.153784177
413,0.241111885,0.15307126,0.145706017,0.355205604,0.29673179,0.254270368,0.203302912
414,0.17219699,0.256163394,0.161066899,0.227643745,0.225754501,0.198687012,0.19852826
415,0.208075816,0.135929301,0.121852939,0.304917034,0.245718816,0.227657186,0.215900077
416,0.273689808,0.125122052,0.136592195,0.436676271,0.367349568,0.29999006,0.240666864
417,0.26168566,0.15322054,0.109802777,0.316633152,0.294591229,0.251087801,0.226095546
418,0.26688184,0.25309837,0.268504908,0.371933146,0.338308907,0.294404902,0.251607413
419,0.279714824,0.116953145,0.128933096,0.436929249,0.37653329,0.325800679,0.272738927
420,0.231927452,0.259948709,0.192706818,0.412673946,0.351408694,0.321903612,0.2794797
421,0.255019045,0.146728161,0.143837147,0.435285073,0.351536309,0.299928569,0.251893311
422,0.257570094,0.141971936,0.135371104,0.43261942,0.353038838,0.299299787,0.245464717
423,0.263728554,0.195997512,0.17333753,0.370310383,0.350077758,0.321137516,0.281504306
424,0.276476061,0.199434746,0.199099821,0.420901012,0.354321075,0.320217193,0.261862551
425,0.121943504,0.109411674,0.21474557,0.223419364,0.163131546,0.197975403,0.205800405
426,0.213146374,0.173187479,0.123119983,0.341050149,0.284969898,0.273634814,0.243210697
427,0.274990744,0.169132701,0.140900077,0.429325979,0.372100882,0.328609851,0.274523616
428,0.300403926,0.187287955,0.215004856,0.39244585,0.355264089,0.31890769,0.256581215
429,0.243434017,0.215031178,0.156811599,0.339129071,0.32541654,0.297492115,0.276461319
430,0.259113604,0.141433989,0.145587092,0.403213992,0.344417492,0.290182221,0.214165808
431,0.235948843,0.282563863,0.185164535,0.367976501,0.335017367,0.275347796,0.284693059
432,0.289535666,0.133626825,0.139079877,0.426176558,0.3643796,0.324824967,0.287051264
433,0.239530718,0.126125982,0.184166856,0.439485368,0.372755019,0.330782082,0.268736577
434,0.286061769,0.11670683,0.129113627,0.446052095,0.375184501,0.334236713,0.271611101
435,0.220643785,0.118889037,0.142651564,0.379950643,0.298839107,0.270258422,0.214572913
436,0.247433987,0.143100719,0.131205503,0.412022878,0.347067914,0.29637563,0.246957339
437,0.234089933,0.184861058,0.118882909,0.394369127,0.339171572,0.301207841,0.243040599
438,0.200422111,0.1192387,0.126317595,0.343203477,0.286733352,0.250779436,0.20652893
439,0.205689091,0.201056339,0.140360246,0.375360131,0.313242093,0.247534009,0.198323892
440,0.284572442,0.131856104,0.172366818,0.430771397,0.336952448,0.297349744,0.249312948
441,0.296814057,0.156752734,0.155874997,0.463823526,0.388628763,0.344448875,0.286789779
442,0.258417965,0.17885519,0.207501543,0.42049727,0.348894846,0.289567825,0.25558672
443,0.245578583,0.196100369,0.20497016,0.282194309,0.242489814,0.229159799,0.213974222
444,0.276180627,0.149057038,0.145465094,0.357796658,0.30054579,0.269401371,0.257792523
445,0.258851861,0.18587503,0.24107957,0.448500021,0.38523009,0.324840665,0.267303603
446,0.220998377,0.145282833,0.154099804,0.44736112,0.381662947,0.342878553,0.272101997
447,0.244766526,0.177438743,0.20229064,0.361045943,0.301497806,0.276916922,0.229781933
448,0.211617916,0.183566523,0.184621506,0.38851759,0.315509022,0.298995301,0.223273597
449,0.227814894,0.125101055,0.132051156,0.417120298,0.333159338,0.283287152,0.22465438
450,0.30509831,0.155366094,0.117654669,0.450353149,0.350596319,0.306951953,0.260568564
451,0.212591683,0.215977958,0.243991083,0.414148729,0.328259806,0.248229627,0.199534203
452,0.126923332,0.246995057,0.232641642,0.138246402,0.140201598,0.148960347,0.140945901
453,0.26025352,0.172820041,0.182123671,0.423772953,0.370853721,0.319872977,0.273884825
454,0.268043566,0.134471799,0.129824625,0.430096925,0.362146382,0.322713343,0.287697713
455,0.228680771,0.141571432,0.125248315,0.394761843,0.288019295,0.250723196,0.216231206
456,0.275193672,0.170167527,0.188561356,0.444091641,0.366540189,0.32205998,0.279124129
457,0.117742336,0.12517739,0.106837648,0.126312844,0.171509119,0.182546246,0.169726564
458,0.221418882,0.175449396,0.184432542,0.288960755,0.255252119,0.25814618,0.224031344
459,0.131271757,0.180568884,0.109273149,0.126378353,0.170654347,0.19492654,0.16858109
460,0.180910239,0.128197375,0.125952168,0.246337795,0.211379244,0.187079329,0.16264488
461,0.291068424,0.20044438,0.145986733,0.424084053,0.373034539,0.334975595,0.287304704
462,0.23921697,0.14426688,0.145441831,0.419945629,0.362202641,0.324646505,0.270385611
463,0.231842986,0.166101087,0.140312028,0.348531856,0.330839327,0.278275456,0.227275283
464,0.275177899,0.129970929,0.151918672,0.426122211,0.350724845,0.307584793,0.250627875
465,0.248219598,0.141986786,0.142643123,0.348585512,0.313978184,0.291211439,0.252506863
466,0.197042485,0.123360847,0.111380834,0.387861512,0.318806007,0.259249554,0.224396858
467,0.27746848,0.164435361,0.1873355,0.426656297,0.369321813,0.337296154,0.283845423
468,0.235911123,0.174618814,0.140852292,0.385501638,0.309313828,0.262789517,0.218746769
469,0.2312989,0.244024692,0.133389682,0.353676,0.302003738,0.269084239,0.22594248
470,0.266486954,0.146121222,0.148322816,0.439280106,0.3547141,0.30564747,0.265626637
471,0.228991521,0.231938663,0.227709438,0.32566119,0.274648728,0.236858282,0.217570004
472,0.277734405,0.1392308,0.188981128,0.410932348,0.370976876,0.339572121,0.292732805
473,0.314697541,0.150057344,0.193755925,0.476894748,0.415375864,0.366960949,0.306186196
474,0.261072081,0.105430851,0.098365377,0.415960575,0.357190276,0.319057096,0.276909555
475,0.300755862,0.169878204,0.178186414,0.417908458,0.37745139,0.325635721,0.287894284
476,0.24761892,0.238801993,0.291374801,0.37082859,0.292321467,0.282509042,0.239728736
477,0.288085896,0.137178646,0.164277352,0.425745711,0.373405104,0.336329284,0.281623896
478,0.281642538,0.126947038,0.137110039,0.409827713,0.366018441,0.333452726,0.287017131
479,0.307921625,0.134803524,0.150582436,0.446638928,0.420874356,0.389898475,0.332984902
480,0.226376608,0.128265373,0.152696872,0.390897745,0.309192424,0.237659815,0.196969953
481,0.300002674,0.138007944,0.14106632,0.429873719,0.378197461,0.338602086,0.291525352
482,0.233025506,0.157874415,0.16512375,0.367045689,0.327059654,0.291388984,0.246103693
483,0.248647302,0.110753571,0.114267066,0.416703211,0.359443309,0.31211304,0.233035325
484,0.223026234,0.155733283,0.189311252,0.339606623,0.267761231,0.216482695,0.177521108
485,0.25033172,0.170030487,0.24454673,0.383143771,0.309958034,0.276219026,0.235360881
486,0.289206514,0.118657576,0.105091786,0.446748451,0.375877315,0.313955664,0.239217826
487,0.283240183,0.150018324,0.160525744,0.426710792,0.379078426,0.34655634,0.285493319
488,0.231483666,0.122041408,0.147546495,0.39112956,0.315280467,0.266607257,0.211124508
489,0.254011504,0.147203039,0.128008501,0.374035831,0.323683966,0.280083729,0.238230608
490,0.210777896,0.16447228,0.206057313,0.33931256,0.293672544,0.271681832,0.229821381
491,0.198822857,0.182504906,0.147033666,0.294560725,0.274848726,0.237340138,0.209207047
492,0.281344632,0.132030568,0.185939312,0.460892787,0.363779565,0.323325995,0.277389768
493,0.261219679,0.168735431,0.187662778,0.343401387,0.294644935,0.268548999,0.239123838
494,0.261515517,0.140346331,0.154606017,0.400188257,0.344085104,0.321928448,0.260727747
495,0.185579747,0.247769373,0.215682168,0.308827778,0.281553007,0.218734672,0.181620689
496,0.214960366,0.199555191,0.202126499,0.297555744,0.247424443,0.241049996,0.216038619
497,0.296755042,0.146596667,0.159066159,0.476846011,0.415434917,0.367287669,0.312540172
498,0.230952124,0.125279482,0.10348309,0.456092328,0.364733005,0.325472215,0.277591818
499,0.19747187,0.129838829,0.139095493,0.320800561,0.237740437,0.213293216,0.186285711
500,0.259027002,0.170710045,0.181723371,0.416528624,0.325141295,0.277550393,0.232830487
501,0.156497381,0.116497501,0.189579847,0.200533865,0.146161287,0.176881689,0.160282893
502,0.127200853,0.108001779,0.232442879,0.113961767,0.136246974,0.137321246,0.174288885
503,0.257916735,0.139037189,0.160163866,0.402133446,0.341575139,0.308683815,0.249504034
504,0.282914139,0.146146754,0.156076896,0.389972016,0.368893065,0.363834151,0.32446307
505,0.259088911,0.15070531,0.170385014,0.412845969,0.338001915,0.274571295,0.246091716
506,0.223655924,0.146295071,0.173595361,0.356306337,0.313018775,0.229198403,0.207536769
507,0.253101372,0.145633057,0.162650267,0.434656608,0.344033778,0.284415466,0.227769239
508,0.218851594,0.182870101,0.155808489,0.34600661,0.292815943,0.275617678,0.232286872
509,0.264196769,0.144227528,0.149169586,0.429928856,0.368349829,0.309358285,0.275176789
510,0.284497382,0.14311739,0.1534659,0.41986665,0.364669242,0.320599673,0.232407137
511,0.266631584,0.150598472,0.173568222,0.391987129,0.351076587,0.312209349,0.271739743
512,0.255567621,0.147466932,0.179577083,0.434927487,0.372235441,0.320520066,0.278012444
513,0.263094894,0.145682599,0.143220908,0.433610925,0.377959613,0.330852329,0.244410689
514,0.209958883,0.136014932,0.10361889,0.282578588,0.247554483,0.231975153,0.218959963
515,0.285059344,0.157654198,0.185406375,0.444884815,0.387360736,0.343280187,0.290087147
516,0.21418601,0.232544994,0.141900914,0.371704357,0.313561755,0.262069611,0.221312283
517,0.270425191,0.162907389,0.127814772,0.398040852,0.346699007,0.312471157,0.278648198
518,0.252417977,0.176263014,0.151725256,0.365820215,0.322573588,0.290230028,0.25671724
519,0.263541824,0.178570393,0.207872514,0.446837059,0.370059108,0.328756553,0.273897509
520,0.287082146,0.132282718,0.141644352,0.467856446,0.400163665,0.333054366,0.257964857
521,0.177095916,0.253884257,0.221587574,0.250255167,0.214829116,0.200818542,0.184342584
522,0.232868612,0.140533223,0.158641067,0.308591652,0.276955641,0.24359314,0.239680657
523,0.287322485,0.154608027,0.141329276,0.387343208,0.374215842,0.375082498,0.323003039
524,0.246121241,0.121164356,0.111310076,0.375083253,0.316233242,0.275022976,0.229485697
525,0.165312416,0.12637551,0.110959337,0.231292704,0.177327502,0.223564975,0.173655799
526,0.18209103,0.315046429,0.286104322,0.310609731,0.344091706,0.201583825,0.223593804
527,0.225757179,0.197725627,0.120715884,0.373728656,0.295025061,0.244758451,0.211081178
528,0.251308878,0.141821215,0.148275671,0.457318586,0.387872128,0.330434972,0.257932679
529,0.199770683,0.199581564,0.114852514,0.278976911,0.241801617,0.236134147,0.204265547
530,0.263240215,0.185754338,0.146725777,0.378778047,0.341898753,0.293687504,0.254860399
531,0.210260552,0.181054244,0.092218832,0.265573887,0.278256862,0.250934187,0.20038068
532,0.267955882,0.156354705,0.150339802,0.421630042,0.35415508,0.316838722,0.262489566
533,0.254098669,0.194857632,0.202828995,0.419513306,0.323198812,0.28983545,0.238698478
534,0.219100672,0.156843389,0.176036755,0.301898997,0.263971555,0.264472871,0.220616943
535,0.261244024,0.173715383,0.135273236,0.414275979,0.345920024,0.295587653,0.240530312
536,0.248999074,0.16178422,0.160929282,0.404773279,0.331810644,0.277681413,0.23302316
537,0.252448282,0.16521595,0.19184195,0.401751733,0.353130567,0.312012197,0.268067211
538,0.266050296,0.122694369,0.124851361,0.44244603,0.38116779,0.333344007,0.279833238
539,0.228365638,0.119632517,0.117487184,0.345050061,0.324618901,0.28913791,0.258398228
540,0.241680665,0.234246782,0.168705849,0.337374914,0.280615099,0.249033646,0.235467264
541,0.290200259,0.208404409,0.149150766,0.39390724,0.361545956,0.319470731,0.281366207
542,0.272032787,0.184106553,0.170188516,0.441190211,0.372098398,0.30810004,0.233826079
543,0.278030494,0.128529522,0.149056135,0.437412107,0.361934891,0.319241683,0.275564147
544,0.220185658,0.175723471,0.193675079,0.403322206,0.326101332,0.264569346,0.224935718
545,0.281503976,0.168553877,0.187810931,0.426233507,0.368610803,0.323218766,0.275834306
546,0.270157748,0.152512299,0.116741785,0.45903195,0.36574014,0.301971737,0.247481328
547,0.280472672,0.139198619,0.178326282,0.398391993,0.353552319,0.320271134,0.259752443
